timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-18 09:02:30,1910,1910,8.292368,8.494995,6.557460,0.089860,0.023904,0.034375,15.05,40.16,47.56
2026-07-18 09:03:22,3849,3849,7.647378,6.944805,5.940826,0.089051,0.026821,0.031245,19.78,38.77,99.29
2026-07-18 09:04:12,5783,5783,7.187160,6.729540,5.530643,0.079836,0.028890,0.026205,27.86,38.73,149.32
2026-07-18 09:05:19,7717,7717,7.417690,7.457041,5.791911,0.092581,0.026249,0.021585,21.35,35.63,216.58
2026-07-18 09:06:35,9654,9654,7.301203,6.261594,5.694670,0.098379,0.023162,0.017462,17.63,33.04,292.16
2026-07-18 09:08:02,11583,11583,7.397618,8.659143,5.780653,0.101635,0.023478,0.016156,12.43,30.51,379.67
2026-07-18 09:09:33,13527,13527,7.534977,6.132123,5.961069,0.096827,0.020944,0.011848,11.28,28.74,470.63
2026-07-18 09:11:17,15450,15450,7.385314,8.150447,5.814579,0.095586,0.019418,0.010072,5.36,26.91,574.14
2026-07-18 09:13:16,17387,17387,7.315133,7.655974,5.766259,0.101791,0.017906,0.010476,0.29,25.08,693.37
2026-07-18 09:15:25,19330,19330,7.991089,8.776603,6.436757,0.101800,0.018586,0.009837,-4.47,23.50,822.68
2026-07-18 09:17:44,21277,21277,8.186546,8.214884,7.534225,0.113519,0.020994,0.012424,-7.42,22.14,961.13
2026-07-18 09:19:18,23185,23185,3.800004,3.818019,3.205189,0.071331,0.015922,0.010512,-4.24,21.97,1055.25
2026-07-18 09:21:03,25098,25098,4.877561,4.963619,4.163398,0.094695,0.022041,0.011493,0.72,21.62,1160.88
2026-07-18 09:22:51,27008,27008,4.937570,4.422182,4.250214,0.083446,0.020452,0.008412,2.78,21.29,1268.74
2026-07-18 09:24:33,28934,28934,5.280764,5.103435,4.573857,0.087291,0.018538,0.007065,3.86,21.11,1370.48
2026-07-18 09:26:13,30839,30839,6.108856,4.645226,5.341846,0.069193,0.019764,0.008583,6.23,20.97,1470.51
2026-07-18 09:27:53,32729,32729,5.549284,5.797642,4.896177,0.076326,0.017874,0.007166,9.53,20.85,1570.01
2026-07-18 09:29:18,34634,34634,5.176438,5.225501,4.489255,0.085835,0.019700,0.005869,13.11,20.92,1655.56
2026-07-18 09:30:58,36552,36552,5.778077,6.469682,5.143927,0.088449,0.021225,0.007652,16.01,20.83,1755.19
2026-07-18 09:32:52,38482,38482,5.913722,6.502819,5.289514,0.075169,0.019173,0.007145,17.10,20.58,1869.49
2026-07-18 09:34:34,40398,40398,4.673818,5.689184,4.025705,0.075767,0.019118,0.005847,21.04,20.50,1971.04
2026-07-18 09:35:45,42219,42219,5.575791,5.406186,4.719785,0.082634,0.016496,0.006613,22.31,20.67,2042.80
2026-07-18 09:37:10,44040,44040,5.756769,6.331868,4.918896,0.074333,0.019150,0.006456,22.77,20.70,2127.16
2026-07-18 09:38:35,45904,45904,6.150235,5.243781,5.290871,0.062851,0.020099,0.006907,23.84,20.75,2212.28
2026-07-18 09:39:54,47750,47750,6.370854,6.968516,5.490810,0.075304,0.020038,0.006456,24.29,20.84,2291.53
2026-07-18 09:41:20,49605,49605,5.991097,6.310872,5.083563,0.075379,0.020774,0.005378,24.89,20.86,2377.71
2026-07-18 09:42:42,51430,51430,7.029084,6.569957,6.107437,0.078114,0.019680,0.006383,24.06,20.91,2459.82
2026-07-18 09:44:04,53283,53283,6.126525,6.613178,5.268541,0.079560,0.021225,0.005406,24.63,20.97,2541.36
2026-07-18 09:45:24,55111,55111,6.185572,6.250138,5.408894,0.081406,0.017408,0.006280,25.96,21.02,2621.40
2026-07-18 09:46:46,56927,56927,5.820733,6.085433,4.994562,0.079581,0.019259,0.005348,26.38,21.06,2703.37
2026-07-18 09:48:04,58763,58763,6.008028,6.350985,5.148644,0.067177,0.018634,0.005832,28.62,21.12,2781.98
2026-07-18 09:49:24,60583,60583,5.401101,4.806018,4.569256,0.076890,0.018453,0.005564,30.14,21.17,2861.68
2026-07-18 09:50:41,62389,62389,4.879992,4.946923,4.132964,0.075449,0.018646,0.005055,31.76,21.23,2938.76
2026-07-18 09:52:01,64223,64223,4.893001,5.453956,4.181420,0.083318,0.017107,0.005535,32.74,21.28,3018.55
2026-07-18 09:53:23,66059,66059,5.646951,5.173383,4.810350,0.085242,0.017814,0.005762,34.95,21.31,3100.54
2026-07-18 09:54:46,67904,67904,5.827286,5.447356,5.036099,0.072357,0.020421,0.005649,35.57,21.33,3183.01
2026-07-18 09:56:08,69738,69738,5.356312,6.480530,4.570570,0.061350,0.019408,0.004976,35.76,21.36,3265.26
2026-07-18 09:57:27,71572,71572,5.070574,4.783692,4.274423,0.066646,0.017885,0.005062,37.57,21.40,3344.92
2026-07-18 09:58:51,73409,73409,5.845278,4.823343,5.017446,0.073036,0.019807,0.004468,38.81,21.41,3428.42
2026-07-18 10:00:10,75264,75264,5.850296,6.430282,5.078956,0.066875,0.016877,0.004134,39.17,21.46,3506.98
2026-07-18 10:01:29,77122,77122,4.641123,5.946116,3.840058,0.054047,0.018540,0.004344,40.00,21.50,3586.87
