timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-14 21:08:35,1845,1845,4.045634,3.796424,2.480384,0.083755,0.534072,0.041287,3.24,42.73,43.18
2026-07-14 21:09:16,3689,3689,3.927479,4.019387,2.394493,0.052673,0.380315,0.042811,-0.87,43.38,85.05
2026-07-14 21:10:00,5511,5511,4.173597,3.917803,2.664302,0.071683,0.441084,0.040488,2.06,42.90,128.45
2026-07-14 21:10:42,7330,7330,4.004536,3.689229,2.496594,0.066406,0.450418,0.040675,2.21,43.00,170.45
2026-07-14 21:11:22,9164,9164,3.798369,4.195149,2.316252,0.057691,0.299945,0.039159,1.77,43.57,210.34
2026-07-14 21:12:01,10972,10972,3.627558,4.469294,2.135750,0.059142,0.447473,0.035555,2.45,44.03,249.18
2026-07-14 21:12:44,12801,12801,3.885650,4.127406,2.393081,0.051664,0.441468,0.040790,2.89,43.72,292.76
2026-07-14 21:13:29,14630,14630,4.338604,4.352423,2.853342,0.037605,0.380987,0.058693,2.49,43.33,337.64
2026-07-14 21:14:16,16435,16435,4.236407,4.578185,2.737818,0.048148,0.338554,0.073973,1.28,42.78,384.20
2026-07-14 21:15:10,18231,18231,4.603878,4.453508,3.103016,0.049306,0.457949,0.052542,0.50,41.59,438.30
2026-07-14 21:16:14,20031,20031,4.632404,4.623210,3.133574,0.058581,0.433955,0.042657,1.85,39.88,502.23
2026-07-14 21:17:20,21830,21830,4.473063,4.727276,3.003400,0.050946,0.402374,0.043911,1.88,38.39,568.70
2026-07-14 21:18:26,23602,23602,4.520940,5.433890,3.060916,0.059420,0.352523,0.035933,1.60,37.21,634.35
2026-07-14 21:19:41,25388,25388,4.597957,4.108991,3.110101,0.083582,0.409499,0.029129,1.43,35.77,709.79
2026-07-14 21:20:37,27175,27175,4.249262,4.001267,2.760802,0.071305,0.442975,0.032634,0.71,35.49,765.64
2026-07-14 21:21:45,28963,28963,4.638007,4.590250,3.155711,0.048471,0.312279,0.049807,-0.03,34.75,833.44
