timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-23 23:20:05,1978,1978,13.312441,12.217972,11.726019,0.074651,0.028473,0.034107,52.88,21.00,94.21
2026-07-23 23:21:36,3948,3948,11.269157,9.933133,9.771922,0.064548,0.024585,0.025845,22.03,21.24,185.85
2026-07-23 23:23:11,5926,5926,11.491382,13.769763,9.979652,0.090350,0.026614,0.023777,31.44,21.14,280.37
2026-07-23 23:25:38,7889,7889,10.672316,12.016255,9.184914,0.088075,0.026742,0.023366,23.93,18.43,427.98
2026-07-23 23:27:54,9863,9863,10.823284,11.248671,9.322078,0.097149,0.024699,0.022436,25.93,17.49,563.77
2026-07-23 23:30:41,11839,11839,11.440063,11.597908,9.964283,0.090694,0.025543,0.024997,27.71,16.21,730.52
2026-07-23 23:33:27,13815,13815,11.635507,10.681937,10.179315,0.101516,0.024745,0.019348,25.49,15.41,896.40
2026-07-23 23:36:50,15795,15795,11.796597,11.845495,10.323257,0.102342,0.024459,0.016606,27.13,14.36,1099.61
