timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-20 09:42:54,1934,1934,9.423756,9.463546,7.711044,0.097974,0.028230,0.032652,52.51,23.05,83.91
2026-07-20 09:44:11,3870,3870,8.760318,9.769116,7.069519,0.101819,0.031933,0.037694,44.16,24.11,160.50
2026-07-20 09:45:25,5793,5793,8.226676,8.076245,6.571894,0.091936,0.029325,0.025092,28.81,24.67,234.84
2026-07-20 09:46:54,7730,7730,8.880132,8.283743,7.213435,0.115040,0.026235,0.030713,34.01,23.89,323.61
2026-07-20 09:48:49,9678,9678,8.139097,8.502078,6.495784,0.114361,0.024582,0.026727,35.74,22.06,438.80
2026-07-20 09:50:52,11629,11629,7.902083,9.104472,6.291010,0.102771,0.023155,0.019441,28.11,20.72,561.35
2026-07-20 09:53:07,13583,13583,8.846222,9.152146,7.224879,0.111830,0.025416,0.020234,23.59,19.49,696.75
2026-07-20 09:55:44,15533,15533,8.459567,9.142597,6.845774,0.106405,0.024988,0.016164,18.92,18.20,853.52
2026-07-20 09:58:59,17487,17487,9.072683,9.304405,7.487010,0.101836,0.020045,0.012754,15.24,16.67,1048.77
2026-07-20 10:02:04,19447,19447,9.101164,10.269160,7.527310,0.111623,0.019731,0.012328,3.47,15.77,1233.48
2026-07-20 10:05:15,21414,21414,8.680949,8.149676,7.975607,0.112182,0.019188,0.012759,-0.93,15.03,1424.68
2026-07-20 10:07:27,23346,23346,4.199824,3.822383,3.675899,0.076815,0.019455,0.011837,-1.89,15.00,1556.69
2026-07-20 10:10:02,25292,25292,5.180197,4.908692,4.566364,0.099193,0.022329,0.011954,-2.64,14.78,1711.23
2026-07-20 10:12:44,27242,27242,5.398230,6.957259,4.858429,0.091833,0.020290,0.010320,0.62,14.54,1873.29
2026-07-20 10:15:24,29191,29191,4.985271,5.248492,4.398674,0.088794,0.020421,0.009868,2.18,14.36,2033.11
2026-07-20 10:18:03,31132,31132,5.176078,5.702794,4.604157,0.094845,0.021016,0.011380,4.40,14.20,2192.26
2026-07-20 10:20:32,33094,33094,7.348955,8.000270,6.688291,0.094077,0.023021,0.009353,8.31,14.14,2341.03
2026-07-20 10:22:51,35040,35040,6.862276,5.731746,6.211065,0.101677,0.024726,0.010169,8.30,14.13,2480.20
2026-07-20 10:25:45,36973,36973,7.143098,5.900021,6.504907,0.088564,0.024230,0.011430,10.50,13.93,2654.73
2026-07-20 10:28:31,38904,38904,6.510763,7.436072,5.908325,0.096993,0.020891,0.010170,12.56,13.79,2820.25
2026-07-20 10:31:07,40850,40850,6.147064,6.199488,5.506073,0.085421,0.022076,0.009061,13.74,13.72,2977.00
2026-07-20 10:33:13,42750,42750,8.312811,7.980849,7.417127,0.080287,0.020877,0.007055,16.32,13.78,3102.81
2026-07-20 10:35:39,44644,44644,8.656256,8.293965,7.738473,0.103278,0.022673,0.007116,19.91,13.74,3248.83
2026-07-20 10:38:10,46552,46552,8.886356,10.019360,7.964030,0.090048,0.022053,0.007756,19.21,13.69,3399.30
2026-07-20 10:40:40,48445,48445,7.729042,7.670473,6.855960,0.082656,0.021445,0.008425,21.26,13.65,3549.64
2026-07-20 10:42:55,50353,50353,7.629865,7.513164,6.753499,0.092894,0.022024,0.006923,22.45,13.66,3684.89
2026-07-20 10:45:41,52269,52269,8.622288,8.521247,7.802469,0.098423,0.022860,0.008356,22.61,13.58,3850.29
2026-07-20 10:48:23,54165,54165,8.458602,7.864954,7.596278,0.094601,0.019416,0.006554,26.13,13.50,4012.05
2026-07-20 10:51:10,56066,56066,8.973795,7.992094,8.160617,0.100334,0.024553,0.007195,25.04,13.41,4179.99
2026-07-20 10:53:42,57964,57964,8.276813,8.706987,7.402592,0.095120,0.022060,0.006583,25.32,13.38,4331.94
2026-07-20 10:56:16,59874,59874,8.002409,8.343506,7.164831,0.093895,0.021674,0.005419,26.14,13.35,4485.30
2026-07-20 10:58:59,61776,61776,8.755361,9.128689,7.962058,0.092693,0.023738,0.006186,25.88,13.29,4648.54
2026-07-20 11:01:18,63674,63674,8.555303,8.244192,7.747715,0.095191,0.020252,0.006577,27.39,13.30,4787.86
2026-07-20 11:04:03,65585,65585,8.009361,10.571478,7.126185,0.102284,0.022704,0.007240,28.02,13.24,4952.33
2026-07-20 11:06:34,67490,67490,8.914122,8.679867,8.075006,0.097162,0.021815,0.005653,28.59,13.22,5103.76
2026-07-20 11:09:11,69393,69393,8.946773,9.720685,8.067674,0.095482,0.023905,0.005630,28.16,13.19,5260.70
2026-07-20 11:11:39,71311,71311,9.544200,8.722272,8.731659,0.093607,0.022602,0.005846,29.96,13.19,5408.43
2026-07-20 11:13:23,73206,73206,7.359768,8.205735,6.552448,0.075687,0.019770,0.005669,29.99,13.28,5512.80
2026-07-20 11:15:57,75107,75107,8.854337,8.465927,7.973129,0.097533,0.019807,0.005814,31.09,13.26,5666.21
2026-07-20 11:18:24,77008,77008,8.186773,7.442737,7.370177,0.098505,0.022865,0.005665,31.22,13.25,5813.11
2026-07-20 11:21:01,78917,78917,7.876892,7.433617,7.011011,0.087530,0.021091,0.005903,32.36,13.22,5970.64
2026-07-20 11:23:45,80828,80828,8.977511,8.359461,8.151283,0.100587,0.020233,0.005938,35.05,13.18,6134.88
2026-07-20 11:26:17,82714,82714,8.502716,8.582551,7.639133,0.085075,0.019750,0.005241,36.03,13.16,6286.34
2026-07-20 11:28:54,84635,84635,8.302320,7.798489,7.395749,0.093351,0.019494,0.004945,37.23,13.13,6443.92
2026-07-20 11:31:10,86550,86550,8.182247,8.538745,7.348012,0.098693,0.022857,0.007615,36.62,13.15,6579.70
2026-07-20 11:33:41,88454,88454,7.579918,7.013871,6.727716,0.073806,0.016720,0.005324,38.37,13.14,6730.80
2026-07-20 11:36:14,90359,90359,7.598842,8.009959,6.693763,0.099628,0.021886,0.005772,38.73,13.13,6883.78
2026-07-20 11:38:52,92273,92273,7.910214,9.148896,7.054195,0.083088,0.019723,0.004088,39.96,13.10,7041.31
2026-07-20 11:41:22,94184,94184,8.062141,8.276749,7.202677,0.093919,0.019387,0.004415,40.49,13.10,7191.46
2026-07-20 11:43:54,96102,96102,7.858923,8.156607,7.012688,0.095587,0.020108,0.004433,42.20,13.09,7343.18
2026-07-20 11:46:18,98018,98018,8.518083,8.750491,7.672048,0.087029,0.021055,0.004084,43.07,13.09,7487.35
2026-07-20 11:48:31,99901,99901,7.988131,8.904478,7.107447,0.085527,0.020151,0.004603,43.13,13.11,7620.89
2026-07-20 11:48:38,99993,99993,11.937099,8.140904,11.032305,0.023455,0.023946,0.007707,42.90,13.11,7627.91
2026-07-20 11:48:39,99999,99999,2.523068,23.840288,2.167181,0.041657,0.020196,0.002359,42.94,13.11,7628.71
2026-07-20 11:48:40,100006,100006,1.180189,0.372065,1.177073,0.002447,0.006746,0.001433,42.94,13.11,7629.31
