timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-22 13:14:02,1992,1992,8.669195,5.974567,6.955217,0.067473,0.023038,0.023922,-0.15,19.01,104.81
2026-07-22 13:15:39,3987,3987,8.283678,8.154382,6.634462,0.076530,0.023813,0.026068,1.05,19.81,201.26
2026-07-22 13:17:20,5981,5981,8.955872,6.974432,7.301018,0.065244,0.023511,0.025255,-1.38,19.79,302.16
2026-07-22 13:20:05,7970,7970,8.716047,8.135528,7.096217,0.082300,0.021118,0.020505,9.26,17.05,467.43
2026-07-22 13:23:23,9961,9961,8.339156,8.612870,6.735028,0.086915,0.023064,0.019522,5.75,14.96,665.90
2026-07-22 13:26:50,11953,11953,7.556013,8.874492,5.963087,0.093321,0.022523,0.016057,-3.46,13.69,872.82
2026-07-22 13:30:30,13948,13948,9.003193,8.658959,7.422897,0.104229,0.022996,0.014610,-4.08,12.76,1093.00
2026-07-22 13:34:24,15936,15936,8.922416,8.638122,7.371678,0.101760,0.024004,0.013916,-4.62,12.01,1326.66
2026-07-22 13:38:28,17926,17926,9.789138,9.838499,8.244985,0.106604,0.023693,0.012877,-10.71,11.41,1570.62
2026-07-22 13:42:43,19920,19920,9.653119,10.386651,8.106364,0.101988,0.022923,0.012731,-14.73,10.91,1825.30
2026-07-22 13:47:11,21918,21918,9.248674,9.999239,8.531101,0.104381,0.023707,0.014092,-14.00,10.47,2093.82
2026-07-22 13:50:40,23912,23912,4.872364,4.276525,4.296226,0.076869,0.022560,0.010973,-14.82,10.39,2302.19
2026-07-22 13:54:11,25901,25901,5.428010,5.617465,4.808501,0.080955,0.021931,0.010579,-11.65,10.31,2513.34
2026-07-22 13:57:36,27890,27890,4.495907,6.456989,3.989105,0.067318,0.020155,0.013335,-9.57,10.26,2718.60
2026-07-22 14:00:53,29880,29880,3.998297,4.285462,3.478354,0.060768,0.020118,0.015837,-8.99,10.25,2915.92
2026-07-22 14:04:34,31871,31871,5.640142,6.004458,4.849239,0.090025,0.025051,0.011981,-6.72,10.16,3136.70
2026-07-22 14:08:03,33867,33867,5.951298,6.664594,5.193646,0.085039,0.023367,0.013008,-4.61,10.12,3345.67
2026-07-22 14:11:42,35861,35861,5.911450,4.900086,5.167674,0.075611,0.022389,0.012677,-2.92,10.06,3564.39
2026-07-22 14:15:05,37854,37854,5.181790,3.870037,4.430071,0.075462,0.021427,0.011492,-2.66,10.05,3767.32
2026-07-22 14:18:47,39845,39845,6.029225,5.660449,5.300715,0.091145,0.026349,0.013854,-2.02,9.99,3989.92
2026-07-22 14:22:17,41837,41837,5.753108,6.557796,4.916299,0.075423,0.022786,0.012795,-0.00,9.96,4199.59
2026-07-22 14:26:15,43834,43834,8.852189,9.174686,8.106307,0.101536,0.024808,0.013265,1.13,9.88,4437.37
2026-07-22 14:29:22,45831,45831,5.255986,5.599456,4.667580,0.081540,0.019875,0.010680,3.05,9.91,4624.69
2026-07-22 14:32:32,47819,47819,5.859344,4.620931,5.108875,0.069770,0.022025,0.012240,3.65,9.93,4814.84
2026-07-22 14:35:25,49805,49805,4.631058,4.801704,3.754898,0.070839,0.020072,0.010711,4.56,9.99,4987.95
2026-07-22 14:38:56,51797,51797,7.453933,6.576990,6.871827,0.093533,0.024340,0.010484,4.79,9.96,5198.67
2026-07-22 14:41:57,53772,53772,5.193189,5.652880,4.569996,0.073879,0.020770,0.008351,6.23,10.00,5379.15
2026-07-22 14:44:52,55761,55761,5.240320,5.736089,4.515447,0.079256,0.020696,0.008565,6.83,10.04,5554.39
2026-07-22 14:48:02,57753,57753,6.887800,7.811612,6.190628,0.067275,0.020232,0.009534,7.50,10.05,5744.62
2026-07-22 14:51:21,59752,59752,6.487296,7.542799,5.794950,0.083839,0.020941,0.007683,9.51,10.05,5943.99
2026-07-22 14:54:32,61748,61748,6.140555,6.491066,5.516528,0.078193,0.020704,0.007902,8.90,10.07,6134.68
2026-07-22 14:57:27,63735,63735,5.876212,5.457341,5.045802,0.068590,0.020270,0.008755,10.04,10.10,6309.36
2026-07-22 15:03:51,65728,65728,7.707666,7.925179,7.183079,0.089051,0.023526,0.009610,10.35,9.82,6693.44
2026-07-22 15:08:06,67702,67702,4.753160,8.044443,3.962961,0.053532,0.018211,0.008147,11.15,9.74,6948.21
2026-07-22 15:11:45,69681,69681,7.148820,7.325025,6.562570,0.069170,0.020620,0.008377,13.31,9.72,7167.24
2026-07-22 15:14:48,71658,71658,5.917886,5.736013,5.193514,0.071288,0.020057,0.007453,14.73,9.75,7350.97
2026-07-22 15:18:04,73653,73653,6.390080,8.448066,5.788206,0.065463,0.019402,0.006663,15.50,9.76,7546.35
2026-07-22 15:21:21,75644,75644,6.093509,6.068621,5.306135,0.079947,0.021607,0.007742,16.42,9.77,7743.30
2026-07-22 15:24:57,77640,77640,8.003786,8.651798,7.308797,0.100065,0.024321,0.008047,18.17,9.75,7960.00
2026-07-22 15:28:14,79640,79640,5.738547,6.523777,5.108887,0.086054,0.022507,0.006896,18.67,9.76,8156.74
2026-07-22 15:31:33,81636,81636,6.981803,6.337205,6.217371,0.075945,0.020182,0.008143,19.16,9.77,8355.32
2026-07-22 15:34:58,83631,83631,7.403249,9.983484,6.800851,0.084540,0.023135,0.007021,19.75,9.77,8560.40
2026-07-22 15:38:15,85629,85629,5.862846,6.994557,5.218053,0.076710,0.020537,0.006781,20.61,9.78,8757.58
2026-07-22 15:41:28,87624,87624,6.394336,4.609308,5.708767,0.081663,0.021477,0.006634,21.82,9.79,8950.67
2026-07-22 15:44:43,89619,89619,7.051848,4.901565,6.352002,0.077450,0.022167,0.007009,22.09,9.80,9145.96
