timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-18 15:34:56,1928,1928,7.844843,9.214503,6.095120,0.093418,0.028340,0.027766,31.45,32.03,60.20
2026-07-18 15:35:53,3852,3852,8.331935,7.215155,6.639309,0.080681,0.025568,0.032701,16.50,32.78,117.51
2026-07-18 15:36:51,5785,5785,8.288591,8.191351,6.619230,0.090738,0.025707,0.026405,4.67,32.90,175.82
2026-07-18 15:38:08,7691,7691,7.978445,6.753393,6.343709,0.086150,0.025953,0.019590,7.55,30.41,252.90
2026-07-18 15:39:40,9619,9619,7.809745,7.987603,6.185026,0.102490,0.025858,0.017187,6.93,27.93,344.42
2026-07-18 15:41:24,11563,11563,7.607293,8.292327,5.980757,0.102547,0.025301,0.015412,2.42,25.80,448.21
2026-07-18 15:43:19,13473,13473,8.097314,7.144093,6.487031,0.105532,0.022730,0.014216,-2.09,23.91,563.50
2026-07-18 15:45:46,15407,15407,8.542852,8.915867,6.947089,0.099084,0.021388,0.013398,7.79,21.69,710.48
2026-07-18 15:48:03,17340,17340,8.757328,9.527300,7.174230,0.093541,0.019535,0.009458,7.33,20.45,847.79
2026-07-18 15:50:55,19279,19279,8.960629,10.046436,7.392726,0.105943,0.018832,0.009418,-4.65,18.91,1019.39
2026-07-18 15:54:08,21231,21231,9.144058,8.586368,8.394274,0.108016,0.022083,0.015098,-15.83,17.50,1212.92
2026-07-18 15:56:29,23150,23150,5.780865,5.361520,5.095098,0.094530,0.021370,0.009222,-10.32,17.10,1354.04
2026-07-18 15:58:55,25073,25073,5.189834,5.322318,4.627454,0.073744,0.021317,0.008765,-5.03,16.72,1499.21
2026-07-18 16:01:11,26976,26976,4.954614,4.514970,4.374680,0.088939,0.020978,0.007584,-3.03,16.50,1635.07
2026-07-18 16:03:29,28870,28870,4.663388,3.490040,4.048528,0.075727,0.020730,0.007299,0.40,16.28,1773.74
2026-07-18 16:06:08,30785,30785,5.170730,5.136162,4.551636,0.076005,0.017544,0.005988,6.32,15.93,1932.64
2026-07-18 16:08:29,32698,32698,5.805386,5.634449,5.203504,0.088839,0.019234,0.005633,5.83,15.77,2073.85
2026-07-18 16:10:52,34615,34615,6.052539,6.212278,5.350523,0.076482,0.019760,0.006208,10.72,15.61,2217.02
2026-07-18 16:13:11,36529,36529,4.520731,4.794810,3.957737,0.080911,0.018791,0.005637,13.74,15.51,2355.30
2026-07-18 16:15:42,38440,38440,5.826913,6.271693,5.237726,0.090190,0.019156,0.005723,13.48,15.34,2506.15
2026-07-18 16:18:05,40378,40378,4.536316,5.595190,3.988047,0.073497,0.017260,0.005616,15.48,15.24,2649.88
2026-07-18 16:20:09,42230,42230,7.085212,7.735404,6.166971,0.072837,0.019597,0.007135,16.42,15.23,2773.66
2026-07-18 16:22:04,44064,44064,7.432851,7.209780,6.549459,0.082527,0.017846,0.006521,18.25,15.25,2888.78
2026-07-18 16:24:14,45922,45922,8.122897,9.171082,7.162251,0.085586,0.021521,0.006347,20.82,15.21,3018.50
2026-07-18 16:26:37,47778,47778,7.957724,7.195186,7.065840,0.078535,0.019969,0.005954,24.11,15.11,3161.89
2026-07-18 16:29:06,49617,49617,6.697029,7.950642,5.828160,0.074925,0.018434,0.005603,25.22,14.99,3310.34
2026-07-18 16:31:44,51451,51451,7.894920,7.026600,6.988386,0.068896,0.019954,0.006283,25.17,14.83,3469.03
2026-07-18 16:34:13,53290,53290,7.257838,6.477569,6.356765,0.079569,0.020358,0.006313,25.53,14.73,3617.12
2026-07-18 16:36:18,55110,55110,6.356072,6.133659,5.545762,0.084831,0.019548,0.006725,28.47,14.72,3742.64
2026-07-18 16:38:51,56956,56956,8.308430,8.182310,7.494682,0.083020,0.020558,0.004996,28.53,14.62,3895.12
2026-07-18 16:41:12,58798,58798,7.503217,7.455457,6.604965,0.077472,0.018717,0.005245,28.04,14.57,4036.53
2026-07-18 16:43:45,60653,60653,7.578744,8.961574,6.658753,0.078621,0.017537,0.004655,29.36,14.48,4189.32
2026-07-18 16:46:18,62470,62470,6.729533,6.549746,5.799561,0.083480,0.021158,0.005743,29.34,14.38,4342.97
2026-07-18 16:49:06,64291,64291,9.097459,8.163655,8.110914,0.080348,0.019529,0.005238,27.81,14.25,4510.26
2026-07-18 16:51:25,66148,66148,6.744441,7.055353,5.852709,0.087493,0.021887,0.005661,28.74,14.23,4649.91
2026-07-18 16:53:55,68005,68005,7.351867,6.624079,6.461148,0.069790,0.019874,0.005345,30.27,14.17,4799.34
2026-07-18 16:56:14,69865,69865,5.248778,5.055181,4.447654,0.082716,0.017705,0.005248,31.40,14.15,4938.45
2026-07-18 16:58:27,71714,71714,6.114544,7.151113,5.246040,0.075213,0.017651,0.004709,31.24,14.14,5072.00
2026-07-18 17:00:52,73552,73552,6.918906,7.001025,6.051383,0.084285,0.017738,0.004756,31.73,14.10,5216.20
2026-07-18 17:03:14,75421,75421,6.554529,8.024425,5.673256,0.075895,0.018978,0.004919,33.84,14.07,5358.56
2026-07-18 17:05:46,77273,77273,7.593533,7.998069,6.678409,0.086831,0.021525,0.005460,35.32,14.02,5511.04
2026-07-18 17:08:13,79131,79131,6.812505,7.778078,5.993423,0.068893,0.017433,0.004373,35.86,13.99,5657.47
2026-07-18 17:10:35,80984,80984,7.236871,8.188265,6.440787,0.076586,0.017733,0.004196,35.57,13.96,5799.79
2026-07-18 17:12:59,82839,82839,6.948008,6.078455,6.091349,0.073269,0.017704,0.004268,36.05,13.94,5943.16
2026-07-18 17:15:28,84678,84678,7.320520,7.372225,6.417876,0.085018,0.019066,0.005093,36.47,13.90,6093.05
2026-07-18 17:17:55,86511,86511,7.062385,6.869681,6.275702,0.073638,0.019787,0.004810,36.70,13.87,6239.50
2026-07-18 17:20:00,88363,88363,5.747770,6.352706,4.934636,0.070900,0.016680,0.003700,37.60,13.88,6364.64
2026-07-18 17:22:25,90223,90223,6.837880,6.110391,5.961516,0.074760,0.018928,0.004619,38.06,13.86,6510.01
2026-07-18 17:24:50,92053,92053,5.994029,7.305431,5.154151,0.080148,0.019300,0.004726,38.28,13.83,6654.93
2026-07-18 17:27:14,93891,93891,7.137561,6.803109,6.265617,0.073731,0.017780,0.003857,39.88,13.81,6798.29
2026-07-18 17:29:32,95755,95755,6.607836,6.397848,5.828811,0.064306,0.018133,0.003662,40.80,13.80,6936.86
2026-07-18 17:31:56,97610,97610,6.325597,6.434500,5.669499,0.082561,0.018353,0.003234,40.20,13.79,7080.20
2026-07-18 17:34:09,99454,99454,6.129028,5.764970,5.236337,0.074916,0.018526,0.003852,40.52,13.79,7213.99
2026-07-18 17:34:50,99949,99949,6.825867,7.048438,5.908864,0.085991,0.023213,0.006373,40.34,13.78,7254.63
2026-07-18 17:34:54,99993,99993,4.039779,5.627285,3.341551,0.007201,0.012727,0.002934,40.36,13.78,7258.06
2026-07-18 17:34:54,100000,100000,2.299508,6.848547,1.767683,0.012270,0.020194,0.010223,40.35,13.78,7258.90
