timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-14 15:23:46,1820,1820,7.133283,8.188492,6.403170,0.458946,0.387825,0.184608,32.62,44.76,40.66
2026-07-14 15:24:24,3626,3626,7.648999,6.299543,7.041730,0.595853,0.319757,0.157890,44.18,46.16,78.55
2026-07-14 15:24:59,5435,5435,5.166723,8.220036,4.604500,0.375356,0.245272,0.133891,26.50,47.79,113.74
2026-07-14 15:25:38,7260,7260,7.501573,6.532881,6.879287,0.276333,0.271311,0.199912,27.27,47.66,152.32
2026-07-14 15:26:18,9084,9084,6.726961,4.776833,6.121431,0.312766,0.268206,0.161626,28.40,47.23,192.35
2026-07-14 15:26:58,10904,10904,6.355631,7.011033,5.789864,0.225042,0.156600,0.151442,31.86,47.03,231.84
2026-07-14 15:27:40,12739,12739,7.060517,6.814803,6.456660,0.474788,0.359531,0.169268,39.91,46.41,274.48
2026-07-14 15:28:23,14551,14551,6.546492,7.046911,5.928560,0.437481,0.266477,0.230908,35.71,45.90,317.00
2026-07-14 15:29:06,16372,16372,6.726286,5.152065,6.090664,0.437124,0.254804,0.178647,35.48,45.39,360.72
2026-07-14 15:29:59,18173,18173,5.595548,7.798793,4.977196,0.606311,0.431777,0.244387,34.00,43.96,413.42
2026-07-14 15:30:48,19957,19957,6.197514,4.105614,5.590271,0.402057,0.278253,0.193402,30.28,43.19,462.06
2026-07-14 15:31:42,21745,21745,5.591652,5.932547,4.981781,0.337058,0.258472,0.192256,27.63,42.14,516.05
2026-07-14 15:32:38,23518,23518,6.262351,6.933209,5.653967,0.534689,0.253756,0.156174,29.60,41.08,572.54
2026-07-14 15:33:44,25322,25322,4.435047,4.181354,3.878557,0.611041,0.207316,0.141895,29.24,39.64,638.78
2026-07-14 15:34:49,27084,27084,6.190196,6.659659,5.604523,0.563516,0.284614,0.183834,26.98,38.53,702.89
2026-07-14 15:35:55,28870,28870,6.130111,6.552690,5.539032,0.519303,0.291060,0.149569,25.79,37.51,769.58
2026-07-14 15:37:06,30680,30680,4.116116,7.618708,3.558456,0.537159,0.227056,0.173406,22.93,36.50,840.59
2026-07-14 15:38:19,32455,32455,6.012297,6.057311,5.410714,0.752964,0.229727,0.127816,22.05,35.54,913.32
2026-07-14 15:39:30,34262,34262,6.272754,8.514096,5.689014,0.766001,0.167898,0.095382,20.49,34.79,984.71
2026-07-14 15:40:40,36054,36054,7.132945,3.571289,6.554873,0.685457,0.165631,0.116458,18.85,34.21,1053.93
2026-07-14 15:42:03,37861,37861,6.988325,6.334108,6.388259,0.680631,0.204730,0.113106,20.58,33.28,1137.66
2026-07-14 15:43:21,39655,39655,3.661756,4.685351,3.073028,0.761810,0.178802,0.109761,19.03,32.64,1215.08
2026-07-14 15:44:29,41459,41459,6.751101,6.655207,6.163555,0.619762,0.183545,0.109525,17.77,32.30,1283.72
2026-07-14 15:45:46,43246,43246,5.974199,4.427627,5.410237,0.577733,0.109084,0.081803,16.29,31.79,1360.45
2026-07-14 15:47:10,45079,45079,5.791672,5.785249,5.244005,0.534798,0.132937,0.098620,16.68,31.21,1444.52
2026-07-14 15:48:22,46872,46872,4.276377,8.617775,3.737512,0.678016,0.151639,0.111609,15.46,30.91,1516.18
2026-07-14 15:49:31,48681,48681,4.956973,6.694756,4.412754,0.624157,0.098632,0.133517,15.84,30.71,1585.21
2026-07-14 15:50:39,50470,50470,5.159023,6.795108,4.619671,0.723577,0.178780,0.155949,16.67,30.52,1653.59
2026-07-14 15:51:40,52250,52250,7.165207,7.298191,6.501078,0.653896,0.111729,0.098784,16.02,30.48,1714.23
2026-07-14 15:52:45,54037,54037,6.062564,8.536614,5.403193,0.657862,0.128642,0.126793,16.10,30.37,1779.21
2026-07-14 15:53:46,55809,55809,6.088538,6.368129,5.423546,0.664913,0.122327,0.140216,15.06,30.33,1840.26
2026-07-14 15:54:49,57565,57565,7.257602,8.290567,6.584115,0.592938,0.080492,0.116585,15.60,30.25,1903.00
2026-07-14 15:55:53,59327,59327,5.835069,6.463959,5.162433,0.748395,0.146801,0.158776,16.69,30.15,1967.75
2026-07-14 15:56:58,61063,61063,7.180294,7.606303,6.497454,0.632010,0.154937,0.145023,17.19,30.05,2032.12
2026-07-14 15:57:56,62835,62835,6.265915,5.083524,5.602851,0.650958,0.123370,0.115142,17.39,30.05,2090.78
2026-07-14 15:59:00,64606,64606,6.570205,7.546102,5.916218,0.648593,0.137133,0.126119,17.93,30.00,2153.82
2026-07-14 16:00:06,66385,66385,6.194266,7.976524,5.516907,0.670297,0.135376,0.149518,18.55,29.90,2220.06
2026-07-14 16:01:12,68176,68176,7.074680,5.155408,6.399810,0.609891,0.143001,0.158972,18.34,29.82,2286.31
2026-07-14 16:02:15,69962,69962,6.651552,7.289690,5.977018,0.534903,0.158069,0.168287,17.38,29.77,2349.74
2026-07-14 16:03:20,71735,71735,6.699163,7.832403,6.018811,0.492468,0.086135,0.188040,18.31,29.71,2414.33
2026-07-14 16:04:33,73514,73514,6.763249,5.680009,6.067417,0.546190,0.093533,0.169704,18.58,29.56,2487.16
2026-07-14 16:05:42,75287,75287,5.480156,6.582621,4.794777,0.521975,0.098011,0.107808,18.82,29.45,2556.07
2026-07-14 16:06:58,77058,77058,8.006359,5.949503,7.309143,0.457764,0.117714,0.100653,18.23,29.28,2631.86
2026-07-14 16:08:07,78810,78810,5.555902,5.038876,4.887244,0.444615,0.102757,0.104606,18.60,29.17,2701.37
2026-07-14 16:09:20,80594,80594,5.752965,8.203476,5.123607,0.450183,0.127000,0.111189,18.46,29.05,2773.95
2026-07-14 16:10:33,82365,82365,7.102651,5.256874,6.469622,0.479540,0.217176,0.167411,17.22,28.93,2847.48
2026-07-14 16:11:46,84116,84116,6.939651,6.342601,6.264502,0.499389,0.248979,0.206130,16.83,28.80,2920.69
2026-07-14 16:12:52,85871,85871,5.737592,5.938610,5.116715,0.469900,0.200165,0.189836,16.44,28.75,2986.56
2026-07-14 16:14:05,87670,87670,5.915248,7.769618,5.276167,0.521330,0.169822,0.163575,17.24,28.66,3059.37
2026-07-14 16:15:17,89449,89449,7.495105,7.958509,6.831650,0.469140,0.194003,0.175960,18.26,28.56,3131.64
2026-07-14 16:16:29,91218,91218,5.675876,7.066030,5.014949,0.538450,0.194184,0.151528,19.60,28.48,3202.82
2026-07-14 16:17:35,93016,93016,6.506222,7.169468,5.847189,0.524382,0.159189,0.130754,19.50,28.45,3269.40
2026-07-14 16:18:40,94778,94778,6.254088,6.970872,5.609756,0.542544,0.173833,0.156256,19.57,28.43,3334.05
2026-07-14 16:19:47,96550,96550,6.986826,6.342110,6.333538,0.540536,0.169685,0.178544,19.55,28.39,3400.84
2026-07-14 16:20:46,98300,98300,6.073195,7.779159,5.405419,0.563576,0.152635,0.159852,19.24,28.41,3460.17
2026-07-14 16:21:29,99810,99810,4.838199,5.278785,4.208538,0.569274,0.161621,0.180029,18.96,28.49,3503.66
2026-07-14 16:21:35,99976,99976,7.657137,2.218629,7.029444,0.636843,0.163216,0.176014,18.78,28.49,3509.22
2026-07-14 16:21:36,99999,99999,2.480465,0.507768,1.820732,0.497544,0.132393,0.170946,18.79,28.49,3510.16
2026-07-14 16:21:36,100007,100007,18.685604,0.648060,17.958832,0.477642,0.211513,0.257541,18.69,28.49,3510.72
