timestamp,hands_done,training_samples,train_loss,val_loss,hero_bb100,hands_per_sec,elapsed_sec
2026-07-12 15:16:49,1725,3551,27.105891,27.390982,272.66,72.96,23.64
2026-07-12 15:17:10,3481,7208,28.329513,29.796004,232.08,77.15,45.12
2026-07-12 15:17:32,5181,10724,26.407210,28.709386,231.15,77.79,66.61
2026-07-12 15:17:52,6889,14188,27.928660,27.875819,177.80,79.15,87.04
2026-07-12 15:18:13,8637,17822,27.960849,27.768131,169.59,80.06,107.88
2026-07-12 15:18:33,10320,21276,29.414740,28.988540,153.45,80.49,128.22
2026-07-12 15:18:54,12048,24830,26.634691,27.556357,165.15,80.85,149.01
2026-07-12 15:19:16,13780,28386,29.433090,28.450694,160.08,80.59,171.00
2026-07-12 15:19:40,15537,32119,30.765464,32.869803,164.19,79.79,194.72
2026-07-12 15:20:05,17401,35989,32.019330,30.727231,165.53,78.95,220.40
2026-07-12 15:20:34,19292,40096,33.396362,34.205397,170.61,77.50,248.93
2026-07-12 15:21:03,21210,44523,37.517054,37.886444,175.69,76.19,278.38
2026-07-12 15:21:36,23156,49191,38.328617,41.099458,190.06,74.56,310.58
2026-07-12 15:22:13,25111,54037,41.841401,42.700730,175.53,72.21,347.75
2026-07-12 15:22:38,27037,56474,1.504221,1.673179,160.30,72.52,372.83
2026-07-12 15:23:03,28977,58828,1.247655,0.882446,145.60,72.73,398.40
2026-07-12 15:23:31,30954,61123,0.385181,0.558485,132.94,72.68,425.88
2026-07-12 15:23:58,32945,63361,0.176236,0.194712,121.99,72.72,453.06
2026-07-12 15:24:25,34932,65561,0.166015,0.160664,112.85,72.71,480.42
2026-07-12 15:24:53,36925,67757,0.101391,0.049856,104.77,72.66,508.22
2026-07-12 15:25:22,38919,69979,0.274698,0.119365,97.02,72.53,536.60
2026-07-12 15:25:49,40908,72200,0.167069,0.193095,90.04,72.55,563.89
2026-07-12 15:26:16,42904,74439,0.262912,0.093954,83.76,72.62,590.77
2026-07-12 15:26:42,44889,76672,0.088762,0.105687,78.09,72.71,617.39
2026-07-12 15:27:09,46874,78886,0.087153,0.094310,73.10,72.78,644.04
2026-07-12 15:27:36,48864,81134,0.116179,0.179655,68.51,72.81,671.13
2026-07-12 15:28:03,50850,83358,0.273774,0.322045,64.09,72.87,697.77
2026-07-12 15:28:29,52844,85571,0.193106,0.145107,60.23,72.95,724.35
2026-07-12 15:28:56,54834,87780,0.106440,0.310476,56.36,73.02,750.97
2026-07-12 15:29:24,56826,90019,0.187819,0.139134,52.66,72.98,778.70
2026-07-12 15:29:51,58816,92238,0.144926,0.152862,49.28,72.95,806.24
2026-07-12 15:30:20,60803,94479,0.239802,0.286128,46.14,72.84,834.74
2026-07-12 15:30:48,62794,96697,0.242109,0.160482,43.16,72.75,863.17
2026-07-12 15:31:15,64784,98952,0.245442,0.248470,40.48,72.79,890.01
2026-07-12 15:31:42,66775,101135,0.112940,0.097285,38.08,72.84,916.74
2026-07-12 15:32:09,68762,103365,0.115375,0.247748,35.86,72.85,943.90
2026-07-12 15:32:36,70752,105634,0.130802,0.297355,33.56,72.86,971.03
2026-07-12 15:33:04,72740,107858,0.176132,0.410303,31.31,72.82,998.90
2026-07-12 15:33:32,74730,110105,0.099681,0.107939,29.37,72.74,1027.32
2026-07-12 15:33:59,76721,112362,0.284498,0.184503,27.56,72.77,1054.31
2026-07-12 15:34:27,78706,114572,0.512090,0.296005,25.42,72.76,1081.75
2026-07-12 15:34:56,80700,116811,0.285327,0.495941,24.01,72.61,1111.39
2026-07-12 15:35:25,82684,119051,0.237261,0.333136,22.32,72.56,1139.59
2026-07-12 15:35:53,84674,121278,0.476258,0.083092,20.60,72.49,1168.12
2026-07-12 15:36:20,86653,123488,0.201898,0.230144,19.13,72.51,1195.04
2026-07-12 15:36:48,88641,125721,0.191115,0.192225,17.56,72.49,1222.74
2026-07-12 15:37:15,90623,127961,0.127650,0.084540,16.21,72.49,1250.23
2026-07-12 15:37:42,92611,130173,0.148924,0.104756,15.01,72.52,1277.02
2026-07-12 15:38:10,94609,132417,0.282972,0.127583,13.79,72.49,1305.11
2026-07-12 15:38:38,96602,134654,0.161980,0.108812,12.45,72.49,1332.64
2026-07-12 15:39:06,98594,136900,0.195810,0.184258,11.39,72.46,1360.64
2026-07-12 15:39:25,99990,138458,0.278117,0.391925,10.58,72.45,1380.05
2026-07-12 15:39:25,99998,138466,0.000001,0.000001,10.57,72.45,1380.31
2026-07-12 15:39:26,100005,138473,0.000001,0.000000,10.57,72.44,1380.58
