timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-15 18:32:16,1836,1836,5.271808,5.412673,3.578317,0.027964,0.426603,0.292181,-6.77,18.01,101.96
2026-07-15 18:33:54,3665,3665,5.206676,5.378960,3.573607,0.030136,0.403157,0.231251,0.72,18.34,199.84
2026-07-15 18:35:31,5511,5511,5.228039,5.141319,3.594356,0.041149,0.412626,0.204417,8.48,18.54,297.19
2026-07-15 18:37:10,7343,7343,4.750965,5.984012,3.148193,0.038095,0.400947,0.227670,2.99,18.53,396.22
2026-07-15 18:38:44,9153,9153,4.576223,5.200304,2.984650,0.044139,0.403359,0.211070,7.20,18.70,489.47
2026-07-15 18:40:22,11002,11002,4.997718,4.701950,3.415691,0.114933,0.343865,0.200658,8.62,18.72,587.77
2026-07-15 18:42:03,12836,12836,4.772905,5.530607,3.195489,0.098536,0.439183,0.225528,8.00,18.64,688.64
2026-07-15 18:43:51,14683,14683,5.052940,5.628594,3.482589,0.091232,0.379077,0.191992,7.37,18.44,796.44
2026-07-15 18:45:43,16516,16516,5.299548,5.660857,3.720293,0.122047,0.330599,0.216119,10.48,18.17,909.16
2026-07-15 18:47:41,18332,18332,5.061126,4.783925,3.488965,0.188528,0.355832,0.165407,9.61,17.86,1026.46
2026-07-15 18:49:48,20171,20171,5.117632,6.225340,3.579536,0.152134,0.404760,0.180478,13.90,17.49,1153.34
2026-07-15 18:52:02,21989,21989,5.046191,5.170512,3.476648,0.141007,0.385432,0.190720,15.32,17.08,1287.55
2026-07-15 18:54:35,23833,23833,5.613976,5.481140,4.046567,0.138258,0.385729,0.193320,12.45,16.54,1440.97
2026-07-15 18:57:16,25683,25683,5.913596,6.473254,4.377838,0.154692,0.363993,0.193135,15.54,16.04,1601.40
2026-07-15 19:00:11,27525,27525,5.974063,6.405957,4.433495,0.169319,0.368084,0.217605,17.76,15.49,1777.18
2026-07-15 19:03:40,29378,29378,6.300390,6.462030,4.763371,0.163990,0.402602,0.211993,18.19,14.79,1986.28
2026-07-15 19:07:26,31220,31220,5.776229,5.663429,5.017285,0.193806,0.422449,0.189429,17.30,14.11,2212.23
2026-07-15 19:10:44,33070,33070,3.736324,3.776949,2.962858,0.191689,0.387454,0.152576,18.42,13.72,2409.49
2026-07-15 19:14:01,34949,34949,4.059194,4.129616,3.329713,0.147459,0.374554,0.140804,19.26,13.41,2606.79
2026-07-15 19:17:14,36802,36802,3.720012,4.245044,2.967046,0.122466,0.372602,0.150785,20.10,13.15,2799.32
2026-07-15 19:20:29,38656,38656,3.751298,4.304530,2.979324,0.121096,0.350952,0.155863,21.28,12.91,2995.01
2026-07-15 19:23:57,40509,40509,4.495788,4.335807,3.696742,0.124326,0.355764,0.174460,22.11,12.65,3202.80
2026-07-15 19:27:17,42376,42376,4.064014,3.505092,3.315768,0.100671,0.376744,0.155232,21.77,12.45,3402.93
2026-07-15 19:30:41,44231,44231,3.970215,3.992379,3.163428,0.089658,0.403901,0.165625,21.74,12.26,3607.29
2026-07-15 19:34:15,46084,46084,4.316543,4.358821,3.532869,0.088600,0.427491,0.180152,20.82,12.06,3820.79
2026-07-15 19:37:42,47942,47942,4.206950,3.880076,3.407513,0.087482,0.410522,0.195790,21.35,11.90,4028.00
2026-07-15 19:40:10,49797,49797,3.711121,4.476304,2.958163,0.089502,0.426600,0.179727,21.97,11.92,4176.23
2026-07-15 19:42:51,51624,51624,3.724325,3.932631,3.012994,0.100934,0.464719,0.149319,21.97,11.90,4336.46
2026-07-15 19:45:40,53465,53465,4.520700,4.448670,3.639208,0.127802,0.401497,0.187367,22.75,11.87,4505.55
2026-07-15 19:48:40,55292,55292,4.941376,5.266668,4.059159,0.113497,0.461524,0.206784,24.03,11.80,4685.74
2026-07-15 19:51:33,57125,57125,4.392158,4.465278,3.550873,0.113921,0.398633,0.222354,25.18,11.76,4858.48
2026-07-15 19:54:19,58956,58956,4.045753,4.453566,3.234865,0.091035,0.392321,0.193821,25.35,11.73,5024.33
2026-07-15 19:57:21,60786,60786,4.552652,4.315256,3.723535,0.079304,0.339311,0.227115,26.28,11.67,5206.88
2026-07-15 20:00:13,62627,62627,3.797904,3.954284,3.005098,0.078049,0.348481,0.201038,26.54,11.64,5378.56
2026-07-15 20:03:05,64454,64454,4.490263,4.466177,3.601734,0.075292,0.373284,0.201785,26.65,11.61,5550.32
2026-07-15 20:05:25,66256,66256,4.233297,4.701049,3.354148,0.089375,0.374161,0.214136,28.08,11.64,5690.79
2026-07-15 20:07:38,68080,68080,4.282441,4.600855,3.427451,0.075348,0.352492,0.228133,29.20,11.69,5823.55
2026-07-15 20:09:54,69933,69933,4.206941,5.361421,3.382572,0.061598,0.356716,0.182540,29.60,11.73,5959.62
2026-07-15 20:12:08,71758,71758,4.214019,4.249026,3.365384,0.074293,0.336641,0.200167,29.62,11.78,6093.52
2026-07-15 20:14:21,73580,73580,4.676686,5.035574,3.839156,0.073050,0.351133,0.264535,30.64,11.82,6226.94
2026-07-15 20:17:23,75424,75424,4.533176,3.642341,3.700164,0.094148,0.372852,0.225403,31.71,11.77,6409.20
2026-07-15 20:20:17,77252,77252,4.006795,3.574023,3.181963,0.095010,0.382075,0.203135,31.93,11.74,6582.43
2026-07-15 20:23:11,79077,79077,4.396099,4.621496,3.539718,0.090016,0.363592,0.202908,31.72,11.70,6756.96
2026-07-15 20:26:10,80910,80910,4.830442,5.933441,3.966960,0.083796,0.395210,0.189545,32.80,11.67,6935.56
2026-07-15 20:29:08,82751,82751,3.990763,4.790212,3.237610,0.079770,0.354978,0.170586,32.93,11.63,7113.60
2026-07-15 20:32:11,84602,84602,4.571249,4.913834,3.765128,0.079291,0.415508,0.158796,33.06,11.59,7296.67
2026-07-15 20:34:59,86435,86435,4.256294,4.393229,3.435878,0.094449,0.403202,0.194413,33.09,11.58,7464.91
2026-07-15 20:37:50,88268,88268,4.158720,4.471958,3.380260,0.094572,0.410175,0.214466,33.27,11.56,7635.33
2026-07-15 20:40:48,90116,90116,3.950170,4.246474,3.115462,0.094983,0.418813,0.213969,33.90,11.53,7813.67
2026-07-15 20:43:51,91939,91939,4.560250,4.165944,3.733037,0.098700,0.423259,0.194277,34.77,11.50,7997.10
