timestamp,hands_done,training_samples,train_loss,val_loss,hero_bb100,hands_per_sec,elapsed_sec
2026-07-13 04:19:50,1881,1881,24.719161,27.166971,-10.21,38.70,48.60
2026-07-13 04:20:36,3746,3746,22.233727,23.097932,51.19,39.53,94.75
2026-07-13 04:21:21,5612,5612,21.609525,22.328834,8.77,40.03,140.19
2026-07-13 04:22:06,7489,7489,22.819288,20.349258,-20.08,40.47,185.04
2026-07-13 04:22:51,9361,9361,21.475076,25.652255,-26.20,40.66,230.20
2026-07-13 04:23:36,11232,11232,21.365623,20.669083,-23.47,40.92,274.51
2026-07-13 04:24:33,13110,13110,15.193027,18.175775,-12.24,39.49,331.99
2026-07-13 04:25:50,14979,14979,15.204011,15.311510,-18.55,36.60,409.32
2026-07-13 04:27:05,16829,16829,14.430772,11.727913,-14.77,34.76,484.13
2026-07-13 04:28:26,18707,18707,13.281508,11.917634,-17.06,33.11,565.07
2026-07-13 04:30:10,20581,20581,13.807345,12.370484,-11.40,30.78,668.54
2026-07-13 04:32:01,22459,22459,13.741716,13.382075,-14.78,28.79,780.16
2026-07-13 04:33:55,24324,24324,13.029665,15.501733,-17.20,27.22,893.65
2026-07-13 04:35:52,26196,26196,13.676629,14.390932,-20.99,25.91,1011.01
2026-07-13 04:38:00,28105,28105,17.941766,18.605643,-26.18,24.68,1138.58
2026-07-13 04:40:05,30005,30005,21.410127,16.254292,-34.83,23.74,1263.77
2026-07-13 04:42:33,31925,31925,21.675535,28.041138,-45.49,22.61,1411.71
2026-07-13 04:44:52,33821,33821,18.826563,21.241343,-44.64,21.81,1550.80
2026-07-13 04:47:04,35748,35748,20.547882,23.544876,-45.68,21.24,1682.87
2026-07-13 04:49:21,37659,37659,21.765704,19.283189,-61.27,20.69,1819.94
2026-07-13 04:51:34,39563,39563,18.074785,21.658263,-67.36,20.26,1953.22
2026-07-13 04:53:54,41469,41469,18.997599,18.712993,-70.88,19.82,2092.44
2026-07-13 04:56:16,43354,43354,24.360414,25.448202,-76.51,19.39,2235.35
2026-07-13 04:58:28,45234,45234,17.711376,18.752909,-68.68,19.11,2367.19
2026-07-13 05:00:41,47147,47147,18.227222,17.704459,-68.40,18.86,2500.28
2026-07-13 05:02:53,49054,49054,20.151891,22.216841,-69.03,18.64,2632.01
2026-07-13 05:05:12,50962,50962,22.719594,29.527103,-69.28,18.39,2770.89
2026-07-13 05:07:09,52828,52828,20.544276,27.103021,-62.97,18.30,2887.55
2026-07-13 05:09:02,54701,54701,20.214824,25.061827,-59.09,18.23,3001.23
2026-07-13 05:11:02,56575,56575,21.445788,23.497762,-56.13,18.13,3120.66
2026-07-13 05:12:56,58439,58439,12.754530,10.019868,-58.43,18.06,3234.95
2026-07-13 05:14:47,60300,60300,13.552378,22.082959,-61.89,18.02,3345.75
2026-07-13 05:16:46,62197,62197,17.296152,15.719747,-60.77,17.95,3464.88
2026-07-13 05:18:53,64074,64074,18.753365,16.372319,-61.25,17.84,3591.89
2026-07-13 05:20:52,65965,65965,16.107337,25.200861,-62.20,17.78,3711.04
2026-07-13 05:22:44,67830,67830,17.227432,15.772509,-62.28,17.74,3823.19
2026-07-13 05:24:41,69694,69694,19.999569,23.707103,-62.58,17.69,3939.70
2026-07-13 05:26:40,71550,71550,19.931791,19.500599,-64.52,17.63,4058.94
2026-07-13 05:28:33,73421,73421,19.637504,16.851727,-65.98,17.60,4171.76
2026-07-13 05:30:32,75285,75285,18.450126,16.738258,-67.02,17.55,4290.35
2026-07-13 05:32:41,77187,77187,24.792355,24.398919,-65.05,17.46,4419.91
2026-07-13 05:34:42,79069,79069,22.739825,20.962554,-60.67,17.41,4540.50
2026-07-13 05:36:45,80953,80953,27.281959,22.411458,-60.39,17.36,4664.05
2026-07-13 05:38:47,82849,82849,27.724944,29.951724,-58.02,17.31,4785.38
2026-07-13 05:40:52,84749,84749,25.513006,26.301862,-58.59,17.26,4910.99
2026-07-13 05:42:57,86648,86648,26.075180,26.576375,-57.89,17.21,5035.79
2026-07-13 05:45:12,88535,88535,25.624338,21.884919,-55.29,17.12,5170.54
2026-07-13 05:47:22,90440,90440,28.077324,27.620572,-57.73,17.06,5301.10
2026-07-13 05:49:36,92352,92352,27.544471,29.791576,-59.22,16.99,5435.29
2026-07-13 05:51:47,94292,94292,23.887194,22.770218,-61.80,16.94,5566.29
2026-07-13 05:53:57,96215,96215,19.750299,20.455385,-63.37,16.89,5696.27
2026-07-13 05:55:55,98098,98098,19.587787,21.401161,-65.65,16.87,5814.17
