is_preflop,num_opponents,equity,pot_odds,stack_pot_ratio,bet_raise_available,check_call_available,action
0.0,1.0,0.93,0.0,4.487179487179487,1.0,1.0,1
0.0,1.0,0.96,0.2304147465437788,2.8443113772455093,1.0,1.0,4
1.0,2.0,0.5033333333333333,0.19999999999999998,41.333333333333336,1.0,1.0,2
0.0,1.0,0.86,0.35714285714285715,17.814814814814813,1.0,1.0,4
0.0,1.0,0.7725,0.20833333333333331,8.175438596491228,1.0,1.0,4
0.0,1.0,0.965,0.16509433962264153,2.2372881355932206,1.0,1.0,4
1.0,1.0,0.5750000000000001,0.0,37.7,1.0,1.0,1
0.0,1.0,0.4775,0.0,37.7,1.0,1.0,1
0.0,1.0,0.525,0.0,37.7,1.0,1.0,1
0.0,1.0,0.5974999999999999,0.0,37.7,1.0,1.0,1
1.0,1.0,0.4575,0.0,69.0,1.0,1.0,1
0.0,1.0,0.2975,0.0,69.0,1.0,1.0,1
0.0,1.0,0.2425,0.0,69.0,1.0,1.0,1
0.0,1.0,0.645,0.0,69.0,1.0,1.0,1
1.0,2.0,0.4,0.19999999999999998,45.333333333333336,1.0,1.0,2
1.0,1.0,0.5025,0.0,12.595238095238095,1.0,1.0,1
0.0,1.0,0.3875,0.0,12.595238095238095,1.0,1.0,1
0.0,1.0,0.3225,0.0,12.595238095238095,1.0,1.0,1
0.0,1.0,0.265,0.0,12.595238095238095,1.0,1.0,1
1.0,3.0,0.30874999999999997,0.425531914893617,37.59259259259259,1.0,1.0,4
0.0,1.0,0.5,0.0,24.166666666666664,1.0,1.0,1
0.0,1.0,0.8574999999999999,0.16129032258064516,19.326923076923077,1.0,1.0,4
0.0,1.0,0.815,0.0,9.65686274509804,1.0,1.0,1
1.0,3.0,0.33375,0.29411764705882354,76.16666666666667,1.0,1.0,2
1.0,1.0,0.585,0.0,19.127659574468087,1.0,1.0,1
0.0,1.0,0.8075,0.0,19.127659574468087,1.0,1.0,1
0.0,1.0,0.81,0.0,9.010309278350517,1.0,1.0,1
0.0,1.0,0.88,0.0,9.010309278350517,1.0,1.0,1
0.0,1.0,0.8125,0.0,9.010309278350517,1.0,1.0,1
1.0,3.0,0.27125,0.29411764705882354,24.583333333333336,1.0,1.0,2
0.0,2.0,0.6216666666666667,0.2,7.125,1.0,1.0,2
0.0,1.0,0.84,0.25,3.4,1.0,1.0,4
0.0,1.0,0.875,0.0,2.55,1.0,1.0,1
1.0,1.0,0.6575,0.0,19.5,1.0,1.0,1
0.0,1.0,0.7675,0.3333333333333333,9.25,1.0,1.0,4
0.0,1.0,0.7625,0.2,4.375,1.0,1.0,4
0.0,1.0,0.7050000000000001,0.0,3.5,1.0,1.0,1
1.0,3.0,0.35624999999999996,0.15,29.941176470588236,1.0,1.0,2
0.0,2.0,0.63,0.0,29.941176470588236,1.0,1.0,1
0.0,2.0,0.515,0.0,29.941176470588236,1.0,1.0,1
0.0,2.0,0.7516666666666667,0.0,29.941176470588236,1.0,1.0,1
1.0,4.0,0.275,0.425531914893617,6.666666666666666,1.0,1.0,4
0.0,1.0,0.5675,0.0,4.285714285714286,1.0,1.0,1
0.0,1.0,0.52,0.0,4.285714285714286,1.0,1.0,1
0.0,1.0,0.3775,0.0,4.285714285714286,1.0,1.0,1
1.0,4.0,0.339,0.3733333333333333,13.063829787234042,1.0,1.0,4
0.0,1.0,0.785,0.2631578947368421,5.125,1.0,1.0,4
0.0,1.0,0.8,0.19083969465648856,2.4245283018867925,1.0,1.0,4
1.0,1.0,0.5625,0.0,22.6,1.0,1.0,1
0.0,1.0,0.3625,0.0,22.6,1.0,1.0,1
0.0,1.0,0.28750000000000003,0.0,22.6,1.0,1.0,1
0.0,1.0,0.4025,0.0,22.6,1.0,1.0,1
1.0,4.0,0.271,0.4032258064516129,50.91891891891892,1.0,1.0,4
0.0,2.0,0.29333333333333333,0.3,13.028571428571428,1.0,1.0,4
0.0,1.0,0.8474999999999999,0.0,9.120000000000001,1.0,1.0,1
0.0,1.0,0.7775,0.0,3.7755555555555556,1.0,1.0,1
1.0,5.0,0.17166666666666666,0.22727272727272727,18.94117647058824,1.0,1.0,2
0.0,3.0,0.29500000000000004,0.0,14.636363636363637,1.0,1.0,1
0.0,3.0,0.3075,0.0,14.636363636363637,1.0,1.0,1
0.0,3.0,0.17625,0.0,14.636363636363637,1.0,1.0,1
1.0,1.0,0.485,0.0,27.5,1.0,1.0,1
0.0,1.0,0.7775,0.0,27.5,1.0,1.0,1
0.0,1.0,0.8175,0.0,27.5,1.0,1.0,1
0.0,1.0,0.805,0.0,27.5,1.0,1.0,1
1.0,2.0,0.43333333333333335,0.25,5.777777777777778,1.0,1.0,2
0.0,1.0,0.8674999999999999,0.23529411764705882,3.6923076923076925,1.0,1.0,4
0.0,1.0,0.84,0.0,1.2121212121212122,1.0,1.0,1
0.0,1.0,0.84,0.0,1.2121212121212122,1.0,1.0,1
0.0,1.0,0.7,0.0,1.2121212121212122,1.0,1.0,1
1.0,5.0,0.12583333333333332,0.29411764705882354,27.75,1.0,1.0,2
1.0,1.0,0.5774999999999999,0.0,7.066666666666666,1.0,1.0,1
0.0,1.0,0.8775,0.0,7.066666666666666,1.0,1.0,1
0.0,1.0,0.83,0.0,4.7384615384615385,1.0,1.0,1
0.0,1.0,0.845,0.0,2.742857142857143,1.0,1.0,1
1.0,4.0,0.20500000000000002,0.29411764705882354,11.333333333333334,1.0,1.0,2
0.0,2.0,0.20833333333333334,0.0,9.066666666666666,1.0,1.0,1
0.0,1.0,0.5025,0.0,5.24,1.0,1.0,1
0.0,1.0,0.40249999999999997,0.0,5.24,1.0,1.0,1
1.0,2.0,0.335,0.2127659574468085,5.027027027027027,1.0,1.0,2
0.0,2.0,0.31833333333333336,0.0,3.9574468085106385,1.0,1.0,1
0.0,2.0,0.44166666666666665,0.0,3.9574468085106385,1.0,1.0,1
0.0,2.0,0.31166666666666665,0.0,3.9574468085106385,1.0,1.0,1
1.0,7.0,0.16625,0.29411764705882354,27.66666666666667,1.0,1.0,2
0.0,2.0,0.7966666666666667,0.0,19.529411764705884,1.0,1.0,1
0.0,2.0,0.8366666666666667,0.0,19.529411764705884,1.0,1.0,1
0.0,2.0,0.6900000000000001,0.2127659574468085,8.702702702702704,1.0,1.0,2
1.0,1.0,0.365,0.0,41.25,1.0,1.0,1
0.0,1.0,0.7025,0.0,41.25,1.0,1.0,1
0.0,1.0,0.7000000000000001,0.0,41.25,1.0,1.0,1
0.0,1.0,0.935,0.3125,22.045454545454543,1.0,1.0,4
0.0,1.0,0.95,0.0,9.134615384615385,1.0,1.0,1
