timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-20 18:47:28,1943,1943,8.835971,8.001131,7.127221,0.091854,0.025511,0.028303,5.97,21.87,88.83
2026-07-20 18:48:49,3878,3878,8.931865,8.363386,7.232316,0.102078,0.027776,0.028294,13.50,22.78,170.27
2026-07-20 18:50:10,5816,5816,8.132251,8.837459,6.479830,0.115856,0.029367,0.025320,9.99,23.22,250.47
2026-07-20 18:51:45,7769,7769,8.597533,7.935114,6.955384,0.109808,0.026420,0.024532,10.05,22.44,346.22
2026-07-20 18:53:50,9703,9703,8.720513,8.545114,7.077947,0.109239,0.024914,0.021222,16.12,20.60,470.96
2026-07-20 18:56:22,11649,11649,8.417877,8.836623,6.775078,0.108583,0.026751,0.020533,15.74,18.70,623.06
2026-07-20 18:59:06,13595,13595,9.416811,8.988884,7.780360,0.114793,0.025091,0.023414,11.11,17.27,787.28
2026-07-20 19:02:11,15551,15551,9.601579,8.784427,7.978485,0.118374,0.026073,0.019373,10.58,15.99,972.41
2026-07-20 19:05:26,17504,17504,8.454565,7.981973,6.854999,0.095108,0.022637,0.012882,0.38,15.00,1167.27
2026-07-20 19:08:41,19453,19453,9.228890,9.615897,7.640775,0.112194,0.021452,0.012115,-2.04,14.29,1361.75
2026-07-20 19:12:21,21411,21411,9.551091,9.422545,8.803071,0.112104,0.022010,0.016789,-4.53,13.53,1582.22
2026-07-20 19:14:56,23343,23343,3.492413,3.156906,2.967332,0.085341,0.021993,0.010731,-4.55,13.44,1737.19
2026-07-20 19:18:02,25262,25262,7.016486,7.578173,6.363467,0.109178,0.025742,0.015026,-3.29,13.13,1923.33
2026-07-20 19:20:57,27211,27211,5.660877,6.516559,5.012056,0.090067,0.024210,0.008998,-0.68,12.97,2097.91
2026-07-20 19:23:51,29158,29158,5.357288,5.521321,4.773729,0.101539,0.022826,0.010115,2.01,12.83,2272.24
2026-07-20 19:27:01,31096,31096,6.824236,5.804902,6.203759,0.102469,0.024332,0.009475,3.84,12.63,2462.05
2026-07-20 19:30:14,33041,33041,6.822987,5.994145,6.239274,0.097560,0.021496,0.008460,5.03,12.44,2655.03
2026-07-20 19:33:10,34987,34987,6.333325,5.664884,5.804101,0.105492,0.021208,0.008314,7.00,12.36,2831.23
2026-07-20 19:36:05,36929,36929,6.284987,6.045564,5.745607,0.098520,0.021861,0.008617,7.62,12.29,3005.48
2026-07-20 19:39:11,38877,38877,6.843562,8.023258,6.271068,0.101271,0.024283,0.007950,11.39,12.18,3191.71
2026-07-20 19:42:37,40831,40831,8.524613,8.188998,7.917859,0.100836,0.025504,0.006687,12.42,12.02,3397.62
2026-07-20 19:44:56,42718,42718,7.626471,8.091045,6.875041,0.086159,0.025769,0.006424,12.86,12.08,3537.13
2026-07-20 19:47:26,44603,44603,8.412145,7.763115,7.482534,0.103701,0.025539,0.009552,13.82,12.10,3687.35
2026-07-20 19:50:03,46483,46483,9.363917,9.392304,8.388089,0.104358,0.024828,0.007564,15.69,12.09,3843.77
2026-07-20 19:52:49,48392,48392,8.890657,8.772824,8.104895,0.097230,0.025599,0.006623,16.98,12.07,4009.51
