timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-20 21:30:37,1993,1993,10.492283,10.131140,8.763383,0.086911,0.024638,0.032922,16.30,17.86,111.59
2026-07-20 21:32:19,3988,3988,10.182108,9.390464,8.508719,0.084154,0.024534,0.028553,29.88,18.67,213.59
2026-07-20 21:34:02,5983,5983,9.220990,10.316202,7.571330,0.074062,0.024695,0.020456,28.44,18.91,316.33
2026-07-20 21:36:05,7976,7976,9.564424,9.657851,7.920499,0.081708,0.023723,0.020634,26.94,18.15,439.44
2026-07-20 21:38:53,9972,9972,9.595968,11.596830,7.959005,0.096370,0.024122,0.017979,29.27,16.42,607.23
2026-07-20 21:42:04,11968,11968,9.851597,10.868534,8.209429,0.107902,0.026424,0.017045,16.52,14.99,798.16
2026-07-20 21:45:47,13966,13966,10.324352,10.393828,8.679903,0.111074,0.025065,0.014266,11.00,13.67,1021.67
2026-07-20 21:49:24,15962,15962,10.668996,11.502220,9.035436,0.111914,0.023076,0.013286,6.69,12.89,1238.36
2026-07-20 21:52:58,17958,17958,11.080363,11.251045,9.465270,0.110256,0.022704,0.012043,5.15,12.36,1452.41
2026-07-20 21:56:44,19955,19955,11.613190,12.054751,9.990926,0.112427,0.024311,0.010860,-6.08,11.89,1678.90
2026-07-20 22:01:02,21951,21951,12.044663,11.243366,11.268396,0.119404,0.024162,0.011713,-15.03,11.33,1936.81
2026-07-20 22:04:39,23948,23948,8.278930,8.950219,7.594687,0.092355,0.025053,0.011892,-10.51,11.12,2153.71
2026-07-20 22:08:10,25946,25946,9.177447,8.891264,8.384360,0.107544,0.026188,0.012781,-4.56,10.97,2364.64
2026-07-20 22:11:15,27940,27940,6.687585,7.084937,6.022241,0.084961,0.020954,0.010761,-0.55,10.96,2549.78
2026-07-20 22:14:34,29936,29936,7.941010,9.554601,7.214441,0.091501,0.026244,0.010267,1.41,10.89,2748.10
2026-07-20 22:17:42,31929,31929,5.724820,6.914857,5.065373,0.077046,0.021886,0.008605,4.17,10.87,2936.47
2026-07-20 22:21:11,33924,33924,7.983106,8.963365,7.331316,0.095371,0.024495,0.010687,8.80,10.79,3145.41
2026-07-20 22:23:56,35922,35922,4.490531,4.831263,3.900605,0.077342,0.019892,0.007049,10.00,10.85,3310.77
2026-07-20 22:26:57,37920,37920,5.976386,6.658542,5.372604,0.086076,0.022864,0.009251,12.02,10.86,3491.30
2026-07-20 22:29:59,39917,39917,6.515423,6.099605,5.841522,0.087927,0.023178,0.008543,13.31,10.87,3673.88
2026-07-20 22:33:14,41893,41893,9.090374,10.094975,8.210027,0.094063,0.027159,0.010056,18.24,10.83,3868.73
2026-07-20 22:36:16,43861,43861,9.343363,10.494855,8.399725,0.090770,0.027209,0.009480,20.54,10.83,4050.67
2026-07-20 22:39:50,45835,45835,11.129374,11.849879,10.190687,0.109428,0.026448,0.009529,21.21,10.75,4264.66
2026-07-20 22:43:03,47809,47809,9.763404,10.272772,8.823755,0.103361,0.025100,0.008861,25.99,10.73,4457.39
2026-07-20 22:46:33,49790,49790,11.071572,11.127216,10.179793,0.110416,0.027204,0.010810,26.72,10.67,4667.32
2026-07-20 22:49:45,51763,51763,9.171125,11.222962,8.266361,0.092493,0.026049,0.008898,29.51,10.65,4859.85
2026-07-20 22:53:04,53727,53727,9.322697,10.813207,8.410814,0.102716,0.024601,0.008663,33.07,10.62,5058.42
2026-07-20 22:57:00,55704,55704,10.820913,11.422168,9.907452,0.110840,0.027725,0.007992,37.91,10.52,5294.05
2026-07-20 23:00:46,57685,57685,10.429743,10.303499,9.518390,0.107145,0.025750,0.007839,40.79,10.45,5520.89
2026-07-20 23:04:37,59661,59661,11.352602,11.838458,10.416403,0.105523,0.026882,0.010040,43.07,10.37,5751.89
2026-07-20 23:08:05,61637,61637,10.006122,11.025161,9.079256,0.101573,0.026779,0.007743,46.47,10.34,5959.77
2026-07-20 23:11:41,63620,63620,10.518515,9.871845,9.670208,0.098259,0.025159,0.006575,46.66,10.30,6175.51
2026-07-20 23:14:40,65606,65606,8.358702,9.241427,7.507391,0.094118,0.024249,0.006970,46.03,10.32,6354.20
2026-07-20 23:18:21,67582,67582,11.144829,11.703700,10.232038,0.108027,0.029316,0.007256,47.14,10.28,6575.17
2026-07-20 23:21:43,69547,69547,9.530828,11.230275,8.653904,0.104078,0.025563,0.006818,47.84,10.26,6777.55
2026-07-20 23:24:46,71522,71522,9.746341,9.839348,8.890393,0.105544,0.025889,0.006551,49.26,10.27,6960.80
2026-07-20 23:27:55,73492,73492,9.494811,10.435087,8.661241,0.097478,0.026179,0.008730,49.96,10.28,7149.60
2026-07-20 23:31:41,75468,75468,10.563134,11.471637,9.616980,0.105919,0.026837,0.006041,50.43,10.23,7375.09
2026-07-20 23:35:12,77437,77437,10.544697,10.659045,9.572417,0.100558,0.024321,0.006768,52.59,10.21,7586.43
2026-07-20 23:38:31,79412,79412,9.715209,10.697821,8.777397,0.105663,0.025098,0.007245,55.50,10.20,7785.39
2026-07-20 23:41:43,81385,81385,9.093860,9.436430,8.254869,0.102584,0.024722,0.005607,57.37,10.20,7977.71
2026-07-20 23:44:53,83356,83356,8.831567,10.434354,7.982174,0.087993,0.026214,0.005877,58.12,10.21,8167.16
2026-07-20 23:48:12,85323,85323,9.226037,9.353962,8.419602,0.086879,0.026645,0.006237,57.19,10.20,8366.44
2026-07-20 23:51:22,87301,87301,8.924894,9.343377,8.045108,0.101419,0.024940,0.005686,58.69,10.20,8556.59
2026-07-20 23:54:25,89267,89267,9.140758,8.430497,8.260789,0.093802,0.026079,0.005630,59.67,10.21,8739.75
2026-07-20 23:57:45,91232,91232,9.700346,9.132431,8.786652,0.093802,0.026323,0.005894,59.99,10.21,8939.56
2026-07-21 00:01:10,93208,93208,9.665383,9.559290,8.805261,0.093659,0.027342,0.005254,59.95,10.19,9145.00
2026-07-21 00:04:31,95181,95181,9.726200,10.442405,8.822777,0.103718,0.026102,0.006014,61.93,10.19,9345.19
2026-07-21 00:07:54,97158,97158,10.736006,10.075944,9.841318,0.091550,0.025387,0.005282,62.86,10.18,9548.16
2026-07-21 00:11:03,99139,99139,9.256298,11.068478,8.402278,0.102433,0.025155,0.005186,63.37,10.18,9737.79
2026-07-21 00:12:28,99979,99979,9.368473,9.755490,8.513717,0.094359,0.026484,0.005729,63.79,10.18,9822.62
2026-07-21 00:12:30,99995,99995,8.426336,2.413747,7.747357,0.016539,0.011113,0.003381,63.73,10.18,9824.08
2026-07-21 00:12:31,100003,100003,4.664154,8.330217,4.545756,0.011925,0.004285,0.004360,63.73,10.18,9825.21
