timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-15 11:29:21,1854,1854,5.636494,5.601729,3.938876,0.051280,0.921426,0.082478,13.54,48.24,38.43
2026-07-15 11:29:57,3689,3689,5.370805,3.945197,3.730465,0.081640,0.562493,0.254105,11.27,49.74,74.16
2026-07-15 11:30:33,5517,5517,5.721034,5.024486,4.090837,0.041885,0.722376,0.191322,7.11,49.89,110.59
2026-07-15 11:31:11,7345,7345,5.815932,6.715755,4.163280,0.061370,0.664727,0.129696,1.51,49.65,147.93
2026-07-15 11:31:51,9191,9191,5.188650,6.966630,3.561734,0.068951,0.774406,0.176685,2.06,48.75,188.53
2026-07-15 11:32:30,11014,11014,5.402424,7.170650,3.757077,0.062744,0.660074,0.237229,0.83,48.38,227.67
2026-07-15 11:33:10,12842,12842,6.059299,6.155579,4.419640,0.049497,0.706521,0.223397,-0.51,48.05,267.26
2026-07-15 11:33:55,14669,14669,5.714943,4.884743,4.087409,0.087369,0.731480,0.191703,-0.80,46.92,312.61
2026-07-15 11:34:46,16505,16505,6.915220,5.064772,5.264050,0.083323,0.794937,0.201971,-0.07,45.47,362.95
2026-07-15 11:35:42,18337,18337,7.140273,6.029423,5.490174,0.055358,0.727506,0.153452,3.15,43.72,419.38
2026-07-15 11:36:54,20149,20149,7.036854,6.339725,5.380747,0.075321,0.641906,0.199534,4.18,40.97,491.76
2026-07-15 11:38:10,21973,21973,6.627046,6.905442,4.993063,0.056608,0.636241,0.143801,3.32,38.75,567.08
2026-07-15 11:39:30,23807,23807,8.527911,8.331549,6.891024,0.053384,0.797109,0.129435,5.30,36.76,647.66
2026-07-15 11:40:56,25667,25667,7.370812,8.922385,5.755134,0.051384,0.704755,0.164418,2.89,34.99,733.50
2026-07-15 11:42:34,27483,27483,7.881808,8.739825,6.269830,0.077187,0.744173,0.170318,2.38,33.08,830.85
2026-07-15 11:44:16,29335,29335,8.681497,9.423917,7.058225,0.084022,0.681261,0.168156,0.29,31.43,933.27
2026-07-15 11:46:03,31183,31183,7.773763,7.700222,6.170511,0.090008,0.694325,0.156938,-4.05,29.99,1039.93
2026-07-15 11:47:46,33033,33033,9.224023,7.852040,7.600612,0.114018,0.636191,0.211566,-4.00,28.89,1143.28
2026-07-15 11:49:29,34867,34867,9.198790,9.318499,7.601135,0.073144,0.655377,0.199542,-3.74,27.98,1246.04
2026-07-15 11:51:16,36706,36706,9.537128,8.852469,7.940109,0.105114,0.655704,0.171527,-4.33,27.11,1353.75
2026-07-15 11:53:06,38547,38547,8.846530,9.972455,7.265006,0.094425,0.651729,0.153106,-4.25,26.35,1463.04
2026-07-15 11:54:55,40404,40404,9.166773,9.828735,7.576262,0.072406,0.672018,0.139203,-4.96,25.69,1572.68
2026-07-15 11:56:47,42261,42261,9.193103,10.214987,7.601359,0.098258,0.715827,0.161460,-4.16,25.10,1683.98
2026-07-15 11:58:39,44110,44110,9.042782,11.016693,7.460314,0.102458,0.626824,0.172879,-3.30,24.56,1795.83
2026-07-15 12:00:30,45953,45953,8.540284,10.579268,6.972374,0.105622,0.597183,0.150252,-3.69,24.09,1907.58
2026-07-15 12:02:23,47811,47811,9.624458,8.816201,8.052068,0.100975,0.610678,0.175653,-3.61,23.67,2020.12
2026-07-15 12:04:15,49666,49666,9.373274,9.750185,7.813546,0.133643,0.646991,0.179714,-2.97,23.29,2132.10
