timestamp,hands_done,training_samples,train_loss,val_loss,hero_bb100,hands_per_sec,elapsed_sec
2026-07-13 08:52:37,1846,1846,8.519107,11.185857,-33.64,30.53,60.47
2026-07-13 08:53:38,3711,3711,10.397059,10.214924,-16.08,30.54,121.51
2026-07-13 08:54:32,5577,5577,8.769304,7.892154,-24.06,31.76,175.59
2026-07-13 08:55:34,7462,7462,8.452193,10.765033,-19.17,31.38,237.82
2026-07-13 08:56:34,9336,9336,10.909610,9.152491,-14.29,31.42,297.13
2026-07-13 08:57:27,11201,11201,8.682286,10.663614,-13.76,31.98,350.26
2026-07-13 08:58:48,13058,13058,7.626743,7.217149,-16.09,30.25,431.66
2026-07-13 09:00:28,14902,14902,5.729878,8.480223,-16.80,28.04,531.52
2026-07-13 09:02:17,16761,16761,7.080690,10.397330,-18.50,26.16,640.83
2026-07-13 09:03:58,18581,18581,6.900131,6.741031,-17.11,25.05,741.84
2026-07-13 09:05:53,20446,20446,8.954092,9.131247,-21.08,23.87,856.39
2026-07-13 09:07:45,22273,22273,4.754479,6.233160,-19.53,23.00,968.41
2026-07-13 09:09:22,24123,24123,6.618377,5.464622,-21.54,22.65,1065.01
2026-07-13 09:11:24,25973,25973,5.954271,5.878322,-22.05,21.87,1187.78
2026-07-13 09:13:33,27833,27833,6.847465,9.755643,-22.11,21.15,1316.23
2026-07-13 09:16:42,29678,29678,9.332498,9.485893,-23.24,19.71,1505.43
2026-07-13 09:18:53,31516,31516,5.052994,4.729869,-24.21,19.26,1636.45
2026-07-13 09:21:06,33368,33368,5.417943,5.245603,-24.40,18.86,1769.48
2026-07-13 09:23:16,35209,35209,6.565027,5.158482,-23.52,18.53,1899.75
2026-07-13 09:25:28,37049,37049,7.582655,8.234366,-23.03,18.24,2030.92
2026-07-13 09:27:43,38911,38911,7.525646,8.021650,-23.32,17.96,2166.66
2026-07-13 09:29:58,40784,40784,7.091381,7.686053,-21.59,17.72,2300.95
2026-07-13 09:32:04,42649,42649,4.420682,2.916199,-22.53,17.57,2427.87
2026-07-13 09:34:13,44478,44478,4.751062,6.904221,-23.19,17.40,2556.69
2026-07-13 09:36:25,46333,46333,7.663044,5.818161,-20.23,17.23,2688.69
2026-07-13 09:38:36,48159,48159,12.289686,6.895149,-19.99,17.08,2819.15
2026-07-13 09:40:48,49993,49993,8.097657,10.173279,-17.96,16.94,2951.12
2026-07-13 09:42:39,51805,51805,8.011538,4.147273,-16.65,16.92,3061.99
2026-07-13 09:44:34,53611,53611,11.461670,7.896128,-16.33,16.87,3177.42
2026-07-13 09:46:25,55443,55443,8.515130,14.497560,-15.26,16.86,3288.34
2026-07-13 09:48:27,57306,57306,10.763310,18.051407,-13.02,16.81,3409.99
2026-07-13 09:50:19,59156,59156,12.433735,12.436106,-9.79,16.79,3522.32
2026-07-13 09:52:09,60976,60976,10.842152,11.257117,-10.96,16.79,3632.58
2026-07-13 09:54:01,62820,62820,11.039786,9.710684,-10.13,16.78,3744.29
2026-07-13 09:55:57,64662,64662,10.412941,8.545544,-8.17,16.75,3859.96
2026-07-13 09:57:52,66518,66518,8.595992,7.631634,-9.40,16.73,3975.19
2026-07-13 09:59:46,68325,68325,11.908513,9.604953,-11.40,16.71,4089.84
2026-07-13 10:01:43,70135,70135,9.864386,10.005657,-7.77,16.67,4206.35
2026-07-13 10:03:42,71959,71959,12.283662,13.277195,-9.81,16.63,4325.78
2026-07-13 10:05:41,73775,73775,14.839576,11.019682,-9.40,16.60,4444.36
2026-07-13 10:07:37,75608,75608,10.330823,5.507594,-10.39,16.58,4560.57
2026-07-13 10:09:38,77439,77439,10.367077,8.685173,-8.59,16.54,4681.15
2026-07-13 10:11:36,79273,79273,9.544994,12.099267,-8.24,16.52,4799.33
2026-07-13 10:13:43,81091,81091,12.001217,10.533844,-8.51,16.46,4926.49
2026-07-13 10:15:37,82930,82930,8.241586,5.915619,-8.20,16.45,5040.20
2026-07-13 10:17:33,84763,84763,13.152704,6.416914,-7.73,16.44,5156.84
2026-07-13 10:19:30,86617,86617,10.817058,6.830806,-7.57,16.42,5273.77
2026-07-13 10:21:20,88459,88459,9.618362,11.145620,-6.55,16.43,5383.70
2026-07-13 10:23:17,90289,90289,8.693813,7.103257,-6.94,16.42,5500.16
2026-07-13 10:25:13,92126,92126,7.403141,14.379067,-5.96,16.40,5616.28
2026-07-13 10:27:10,93936,93936,12.442196,12.890733,-3.60,16.38,5733.58
2026-07-13 10:29:05,95767,95767,11.686620,11.303505,-3.84,16.38,5847.89
2026-07-13 10:31:00,97582,97582,11.740561,8.547844,-5.41,16.36,5962.92
2026-07-13 10:32:54,99408,99408,14.477545,10.509241,-5.53,16.36,6077.14
2026-07-13 10:34:52,101232,101232,10.346112,13.756835,-4.65,16.34,6195.16
2026-07-13 10:36:53,103045,103045,11.044887,12.606685,-2.91,16.31,6316.89
2026-07-13 10:38:52,104877,104877,10.817318,12.821387,-2.43,16.30,6435.43
2026-07-13 10:40:46,106694,106694,9.704820,6.224861,-3.17,16.29,6549.54
2026-07-13 10:42:43,108514,108514,6.230113,6.320687,-3.64,16.28,6666.09
2026-07-13 10:44:36,110353,110353,6.813053,12.173394,-2.61,16.28,6779.69
2026-07-13 10:46:35,112168,112168,9.994624,7.858600,-2.83,16.26,6897.94
2026-07-13 10:48:26,113976,113976,6.841747,9.639010,-1.60,16.26,7009.38
2026-07-13 10:50:27,115819,115819,9.651755,11.705852,-3.00,16.24,7130.68
2026-07-13 10:52:18,117679,117679,6.529758,6.761112,-3.01,16.25,7241.86
2026-07-13 10:54:17,119521,119521,9.266369,6.952227,-3.19,16.24,7360.73
2026-07-13 10:56:15,121363,121363,10.270794,10.177710,-2.92,16.23,7478.47
2026-07-13 10:58:13,123183,123183,10.270940,9.473913,-2.32,16.22,7596.46
2026-07-13 11:00:05,125031,125031,11.576106,10.899789,-2.24,16.22,7708.42
