timestamp,hands_done,training_samples,train_loss,val_loss,hero_bb100,hands_per_sec,elapsed_sec
2026-07-12 16:28:15,1738,1817,0.505552,0.937798,-16.70,91.78,18.94
2026-07-12 16:28:30,3497,3683,1.208805,1.639231,-12.00,100.91,34.65
2026-07-12 16:28:46,5197,5475,1.939694,1.933971,-5.97,103.68,50.13
2026-07-12 16:29:01,6900,7263,1.260922,1.338761,3.86,105.80,65.21
2026-07-12 16:29:16,8621,9075,0.606350,1.333233,4.71,106.92,80.63
2026-07-12 16:29:31,10350,10891,0.739665,1.146011,5.43,107.96,95.87
2026-07-12 16:29:48,12072,12711,0.892027,0.760693,5.08,107.68,112.11
2026-07-12 16:30:05,13817,14606,1.283259,1.457998,3.78,106.64,129.56
2026-07-12 16:30:24,15594,16563,1.421457,1.141632,2.50,104.93,148.62
2026-07-12 16:30:43,17329,18589,1.764162,2.978994,6.30,103.26,167.83
2026-07-12 16:31:04,19019,20566,4.003823,4.017370,9.98,100.71,188.85
2026-07-12 16:31:27,20709,22692,6.738924,6.573396,14.92,98.06,211.20
2026-07-12 16:31:49,22427,24929,1.172574,1.303645,14.37,96.06,233.48
2026-07-12 16:32:13,24144,27275,0.928508,0.805318,13.80,93.85,257.27
2026-07-12 16:32:38,25836,29677,1.415658,1.654088,14.80,91.57,282.14
2026-07-12 16:33:03,27544,32082,1.115348,1.010012,14.31,89.47,307.86
2026-07-12 16:33:36,29268,34580,24.541146,20.893905,22.97,85.95,340.53
2026-07-12 16:34:05,30970,37147,1.150581,1.020377,21.12,83.85,369.34
2026-07-12 16:34:28,32679,38894,0.045173,0.050589,19.58,83.33,392.18
2026-07-12 16:34:54,34399,41528,0.774244,0.788015,19.00,82.31,417.93
2026-07-12 16:35:19,36075,44063,0.966528,0.910731,18.85,81.32,443.61
2026-07-12 16:35:48,37777,46682,1.011191,1.095456,18.65,79.91,472.73
2026-07-12 16:36:14,39490,48431,0.071930,0.050686,17.47,79.17,498.80
2026-07-12 16:36:40,41204,50181,0.013474,0.027082,16.26,78.59,524.29
2026-07-12 16:37:03,42900,51919,0.029328,0.020823,15.11,78.41,547.11
2026-07-12 16:37:25,44588,53632,0.029536,0.033378,14.06,78.26,569.77
2026-07-12 16:37:48,46304,55378,0.072075,0.185965,13.34,78.11,592.79
2026-07-12 16:38:11,47984,57090,0.087799,0.152821,12.71,77.94,615.64
2026-07-12 16:38:34,49687,58828,0.084450,0.076206,11.97,77.86,638.17
2026-07-12 16:38:57,51374,60556,0.054464,0.043974,11.36,77.72,661.02
2026-07-12 16:39:19,53104,62308,0.037368,0.050848,10.66,77.68,683.59
2026-07-12 16:39:42,54781,64014,0.072472,0.031629,10.04,77.60,705.93
2026-07-12 16:40:04,56464,65725,0.066176,0.051462,9.47,77.47,728.81
2026-07-12 16:40:33,58137,68326,1.061403,1.160403,9.35,76.74,757.58
2026-07-12 16:40:58,59841,70076,0.120894,0.033570,8.75,76.44,782.89
2026-07-12 16:41:24,61527,71786,0.042530,0.032278,8.31,76.09,808.56
2026-07-12 16:41:47,63218,73518,0.074080,0.034256,7.85,76.06,831.21
2026-07-12 16:42:09,64911,75260,0.122326,0.119619,7.55,76.02,853.86
2026-07-12 16:42:32,66623,77007,0.041589,0.022994,7.10,76.04,876.10
2026-07-12 16:42:54,68291,78715,0.032126,0.019023,6.80,76.04,898.04
2026-07-12 16:43:16,69981,80439,0.101666,0.296241,6.48,76.03,920.42
2026-07-12 16:43:41,71702,83023,0.828384,0.886160,6.52,75.82,945.64
2026-07-12 16:44:10,73409,85705,1.093158,1.198834,6.38,75.34,974.40
2026-07-12 16:44:36,75091,87427,0.067438,0.062266,6.09,75.08,1000.11
2026-07-12 16:44:59,76808,89195,0.090253,0.107395,5.69,75.07,1023.22
2026-07-12 16:45:22,78482,90925,0.079807,0.018523,5.38,75.01,1046.28
2026-07-12 16:45:45,80208,92698,0.063629,0.022798,5.08,75.04,1068.92
2026-07-12 16:46:13,81892,95261,1.450623,1.123325,5.43,74.59,1097.86
2026-07-12 16:46:39,83591,96997,0.154512,0.226368,5.20,74.43,1123.07
2026-07-12 16:47:04,85276,98713,0.095094,0.068124,4.91,74.25,1148.45
2026-07-12 16:47:32,86964,101293,0.943805,1.081616,4.80,73.90,1176.84
2026-07-12 16:47:58,88652,103021,0.097699,0.220357,4.58,73.76,1201.96
2026-07-12 16:48:23,90357,104769,0.078328,0.147337,4.36,73.61,1227.46
2026-07-12 16:48:46,92064,106508,0.042550,0.059067,4.06,73.65,1250.01
2026-07-12 16:49:08,93727,108215,0.043965,0.077261,3.83,73.64,1272.78
2026-07-12 16:49:31,95451,109995,0.088815,0.110108,3.58,73.68,1295.42
2026-07-12 16:49:53,97149,111720,0.038486,0.021502,3.38,73.72,1317.73
2026-07-12 16:50:16,98816,113417,0.073227,0.226430,3.27,73.72,1340.39
2026-07-12 16:50:42,100490,116025,0.883000,1.252840,3.36,73.57,1365.98
2026-07-12 16:51:04,102187,117749,0.028736,0.033367,3.16,73.59,1388.56
2026-07-12 16:51:27,103887,119496,0.045160,0.030782,3.02,73.61,1411.37
2026-07-12 16:51:50,105579,121221,0.050244,0.059999,2.84,73.62,1434.06
2026-07-12 16:52:12,107277,122962,0.162796,0.115248,2.75,73.64,1456.86
2026-07-12 16:52:35,108988,124700,0.055643,0.062376,2.59,73.67,1479.39
2026-07-12 16:52:58,110701,126448,0.037480,0.063244,2.42,73.69,1502.16
2026-07-12 16:53:20,112383,128178,0.110721,0.140348,2.30,73.71,1524.72
2026-07-12 16:53:43,114072,129907,0.072460,0.070563,2.14,73.74,1547.02
2026-07-12 16:54:06,115769,132521,0.846645,0.938948,2.28,73.71,1570.61
2026-07-12 16:54:34,117452,135113,1.222194,0.982251,2.66,73.46,1598.83
2026-07-12 16:55:03,119171,137809,0.928572,0.999010,2.59,73.24,1627.23
2026-07-12 16:55:28,120887,139571,0.068493,0.196839,2.51,73.16,1652.43
2026-07-12 16:55:50,122562,141284,0.166297,0.196131,2.41,73.18,1674.85
2026-07-12 16:56:13,124242,142995,0.090692,0.153567,2.25,73.21,1697.07
2026-07-12 16:56:35,125932,144719,0.089129,0.234133,2.16,73.25,1719.30
2026-07-12 16:56:57,127629,146459,0.143799,0.306180,2.04,73.30,1741.23
2026-07-12 16:57:19,129338,148205,0.070869,0.111000,1.90,73.35,1763.25
2026-07-12 16:57:44,131037,150825,1.138226,1.238698,2.28,73.29,1787.91
2026-07-12 16:58:11,132726,153424,1.177548,1.165976,2.52,73.09,1815.81
2026-07-12 16:58:39,134411,156022,1.073669,1.076426,2.67,72.90,1843.83
2026-07-12 16:59:05,136093,157745,0.123070,0.190503,2.59,72.80,1869.33
2026-07-12 16:59:28,137767,159441,0.077247,0.026062,2.47,72.82,1891.97
2026-07-12 16:59:50,139463,161180,0.057127,0.050355,2.37,72.85,1914.41
2026-07-12 17:00:12,141148,162910,0.084293,0.077961,2.29,72.88,1936.62
2026-07-12 17:00:34,142870,164666,0.158602,0.098474,2.20,72.94,1958.85
2026-07-12 17:00:57,144552,166379,0.051839,0.048562,2.09,72.95,1981.63
2026-07-12 17:01:20,146256,168129,0.094834,0.067427,2.00,72.97,2004.42
2026-07-12 17:01:42,147925,169831,0.053563,0.102842,1.91,72.98,2026.88
2026-07-12 17:02:05,149625,171577,0.090476,0.171402,1.80,73.01,2049.47
2026-07-12 17:02:27,151308,173300,0.058820,0.045443,1.73,73.03,2071.80
2026-07-12 17:02:50,153011,175035,0.055003,0.116575,1.61,73.05,2094.50
2026-07-12 17:03:13,154707,176769,0.127505,0.117559,1.49,73.07,2117.25
2026-07-12 17:03:34,156409,178493,0.035442,0.048019,1.33,73.15,2138.13
2026-07-12 17:03:56,158109,180233,0.114893,0.128152,1.27,73.17,2160.79
2026-07-12 17:04:19,159818,181978,0.045548,0.030413,1.16,73.20,2183.39
2026-07-12 17:04:42,161517,183694,0.018541,0.051642,1.09,73.22,2205.94
2026-07-12 17:05:04,163199,185417,0.068886,0.034251,0.99,73.23,2228.64
2026-07-12 17:05:27,164905,187150,0.041750,0.045868,0.87,73.25,2251.40
2026-07-12 17:05:50,166611,188897,0.060784,0.091719,0.76,73.26,2274.23
2026-07-12 17:06:12,168300,190630,0.073423,0.103361,0.68,73.28,2296.79
2026-07-12 17:06:35,169991,192370,0.159154,0.057060,0.61,73.30,2319.11
2026-07-12 17:06:57,171681,194097,0.090774,0.087363,0.53,73.32,2341.61
2026-07-12 17:07:20,173353,195798,0.049831,0.028248,0.46,73.32,2364.49
2026-07-12 17:07:43,175048,197532,0.149972,0.309678,0.47,73.33,2387.24
2026-07-12 17:08:05,176728,199259,0.125367,0.080007,0.44,73.34,2409.84
2026-07-12 17:08:28,178397,200977,0.159705,0.109602,0.38,73.35,2432.10
2026-07-12 17:08:50,180105,202729,0.145436,0.214267,0.32,73.37,2454.71
2026-07-12 17:09:13,181809,204472,0.100708,0.124084,0.24,73.38,2477.67
2026-07-12 17:09:36,183494,206186,0.078087,0.212918,0.18,73.38,2500.47
2026-07-12 17:09:59,185196,207907,0.026670,0.030210,0.13,73.40,2522.98
2026-07-12 17:10:21,186869,209611,0.059390,0.061282,0.07,73.41,2545.51
2026-07-12 17:10:44,188571,211344,0.027037,0.041685,-0.03,73.42,2568.28
2026-07-12 17:11:06,190259,213086,0.088281,0.022652,-0.08,73.43,2590.90
2026-07-12 17:11:29,191969,214830,0.041069,0.032386,-0.17,73.45,2613.62
2026-07-12 17:11:52,193645,216549,0.163658,0.271269,-0.19,73.45,2636.43
2026-07-12 17:12:15,195345,218278,0.032472,0.022661,-0.26,73.46,2659.03
2026-07-12 17:12:37,197034,219987,0.042077,0.085100,-0.32,73.47,2681.81
2026-07-12 17:13:00,198737,221737,0.064831,0.123832,-0.39,73.48,2704.52
