timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-17 21:50:10,1925,1925,8.256869,9.523698,6.504493,0.097574,0.026194,0.032487,65.66,41.97,45.86
2026-07-17 21:50:52,3853,3853,8.092609,7.569352,6.360857,0.095534,0.027529,0.031676,31.97,43.80,87.97
2026-07-17 21:51:35,5771,5771,7.241847,8.292869,5.586634,0.092058,0.028108,0.027290,32.85,43.91,131.42
2026-07-17 21:52:27,7698,7698,7.523831,6.746574,5.888319,0.088438,0.025340,0.023036,30.89,41.93,183.59
2026-07-17 21:53:27,9624,9624,7.633727,8.742702,6.007109,0.106892,0.026435,0.020547,25.25,39.53,243.43
2026-07-17 21:54:36,11546,11546,7.409637,6.869730,5.763140,0.085308,0.024350,0.016125,12.48,36.95,312.48
2026-07-17 21:55:51,13485,13485,7.426124,7.948376,5.812838,0.100888,0.021065,0.014239,12.67,34.83,387.17
2026-07-17 21:57:20,15425,15425,7.008515,8.988684,5.423366,0.102695,0.020545,0.011448,17.99,32.41,475.99
2026-07-17 21:58:59,17372,17372,7.846526,7.432300,6.235970,0.104101,0.020255,0.012149,11.08,30.19,575.38
2026-07-17 22:00:58,19318,19318,8.056804,8.523688,6.487747,0.094701,0.018090,0.011909,11.38,27.84,693.89
2026-07-17 22:02:56,21261,21261,6.924403,6.642172,6.280684,0.103542,0.020474,0.013069,-1.12,26.17,812.37
2026-07-17 22:04:23,23173,23173,3.472475,2.656928,2.800397,0.061985,0.015059,0.007628,1.16,25.76,899.54
2026-07-17 22:05:42,25069,25069,4.578371,4.504568,3.823364,0.089331,0.018465,0.010762,4.97,25.63,978.16
2026-07-17 22:07:15,26982,26982,4.503236,4.629198,3.754877,0.074182,0.016092,0.008141,5.24,25.18,1071.66
2026-07-17 22:08:44,28876,28876,5.257152,4.742976,4.559993,0.085136,0.021074,0.008396,5.83,24.89,1160.28
2026-07-17 22:10:16,30786,30786,4.874213,5.354434,4.163234,0.089471,0.017336,0.009466,5.62,24.59,1251.74
2026-07-17 22:12:02,32699,32699,4.929474,5.444670,4.272913,0.089454,0.018565,0.006102,7.91,24.08,1357.81
2026-07-17 22:13:48,34620,34620,4.648161,6.124721,4.000136,0.074312,0.019194,0.008003,8.86,23.65,1464.15
2026-07-17 22:15:32,36542,36542,4.031555,4.667800,3.427201,0.079842,0.017403,0.007785,11.46,23.30,1568.19
2026-07-17 22:17:03,38464,38464,4.681687,4.664657,4.043508,0.072812,0.018723,0.007119,12.86,23.18,1659.14
2026-07-17 22:18:43,40366,40366,4.894204,3.689564,4.265218,0.074744,0.018902,0.006770,14.66,22.95,1759.21
2026-07-17 22:20:09,42196,42196,5.759532,7.760032,4.893704,0.080464,0.020234,0.007701,13.43,22.87,1845.42
2026-07-17 22:21:31,44025,44025,5.115359,5.542418,4.341321,0.079018,0.021351,0.006044,15.74,22.85,1926.76
2026-07-17 22:22:53,45873,45873,5.425603,5.758484,4.598346,0.082128,0.020281,0.007413,15.84,22.83,2009.56
2026-07-17 22:24:11,47716,47716,5.165045,6.135101,4.306549,0.079747,0.018105,0.008102,17.87,22.86,2087.35
2026-07-17 22:25:22,49540,49540,5.281734,6.442890,4.443816,0.067155,0.017713,0.007342,19.22,22.96,2157.75
2026-07-17 22:26:41,51355,51355,5.595448,5.092591,4.778929,0.079353,0.017088,0.006018,20.56,22.95,2237.55
2026-07-17 22:28:02,53177,53177,5.555491,6.137817,4.717566,0.074567,0.019259,0.005681,21.38,22.94,2317.88
2026-07-17 22:29:14,55006,55006,5.106941,6.093952,4.316398,0.067410,0.017961,0.005429,22.64,23.01,2390.25
2026-07-17 22:30:31,56848,56848,5.253193,4.967007,4.436728,0.063515,0.017104,0.006171,24.44,23.04,2467.68
2026-07-17 22:31:49,58687,58687,4.893657,5.015431,4.117702,0.059495,0.018244,0.005686,25.16,23.06,2545.19
2026-07-17 22:33:07,60505,60505,5.124480,5.560697,4.347777,0.074215,0.017534,0.005081,27.40,23.06,2623.35
2026-07-17 22:34:24,62329,62329,5.303742,5.130866,4.482842,0.059713,0.017303,0.004690,28.36,23.08,2700.35
2026-07-17 22:35:40,64149,64149,4.463301,5.723095,3.680614,0.068200,0.017509,0.005454,29.00,23.11,2775.97
2026-07-17 22:36:59,65984,65984,5.181443,4.647677,4.391352,0.046367,0.016551,0.005189,29.85,23.11,2854.88
2026-07-17 22:38:16,67832,67832,5.172151,4.968794,4.385495,0.036321,0.017436,0.005585,30.37,23.13,2932.44
2026-07-17 22:39:33,69679,69679,5.745401,5.017372,4.882440,0.072919,0.018860,0.004817,32.04,23.15,3009.25
2026-07-17 22:40:54,71498,71498,5.575120,6.279845,4.791643,0.086462,0.019422,0.005687,33.68,23.14,3090.43
2026-07-17 22:42:14,73330,73330,6.000042,5.205981,5.140488,0.063154,0.018066,0.005993,35.31,23.13,3169.84
2026-07-17 22:43:36,75151,75151,5.724935,5.007483,4.977145,0.065654,0.018471,0.004846,36.61,23.11,3251.81
