timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-21 08:15:17,1990,1990,9.018295,9.310727,7.287908,0.069093,0.025011,0.028326,48.35,21.52,92.45
2026-07-21 08:16:47,3985,3985,8.758727,9.550803,7.090378,0.080337,0.027149,0.034140,47.07,21.82,182.67
2026-07-21 08:18:17,5982,5982,8.525817,8.914581,6.882783,0.071401,0.023711,0.025766,31.17,21.99,272.04
2026-07-21 08:20:03,7974,7974,7.927527,8.321197,6.291587,0.077731,0.023181,0.021586,22.51,21.08,378.21
2026-07-21 08:22:17,9965,9965,9.057693,8.684988,7.411262,0.084971,0.022526,0.023122,28.33,19.45,512.28
2026-07-21 08:25:08,11963,11963,10.375143,10.311470,8.723901,0.099065,0.023104,0.021123,26.09,17.51,683.33
2026-07-21 08:28:08,13959,13959,9.101038,9.061653,7.462712,0.097273,0.024549,0.017070,23.38,16.16,863.58
2026-07-21 08:30:56,15952,15952,9.654184,9.454034,8.013343,0.097918,0.025003,0.017793,13.69,15.47,1031.43
2026-07-21 08:34:21,17944,17944,10.699585,9.627347,9.061992,0.106519,0.022737,0.016355,11.04,14.51,1236.86
2026-07-21 08:38:11,19939,19939,10.359988,11.016015,8.735450,0.101909,0.022401,0.012678,5.13,13.60,1466.01
2026-07-21 08:41:39,21928,21928,9.570606,9.493386,8.806651,0.110563,0.024216,0.013265,-0.01,13.09,1674.89
2026-07-21 08:44:01,23909,23909,4.595280,4.737415,3.957480,0.073969,0.022291,0.012181,1.84,13.16,1816.69
2026-07-21 08:47:07,25894,25894,5.501837,6.543039,4.805177,0.087244,0.025198,0.012261,1.86,12.93,2002.30
2026-07-21 08:50:28,27877,27877,5.284802,5.340487,4.655455,0.070268,0.023055,0.011896,1.44,12.65,2203.04
2026-07-21 08:53:53,29860,29860,5.304740,5.122176,4.659564,0.071843,0.020314,0.010710,5.14,12.40,2408.73
