timestamp,hands_done,training_samples,train_loss,val_loss,train_loss_q,train_loss_bluff,train_loss_str,train_loss_eq,hero_bb100,hands_per_sec,elapsed_sec
2026-07-19 11:10:18,1937,1937,9.054120,8.202431,7.312074,0.111610,0.027110,0.028135,10.15,22.11,87.60
2026-07-19 11:11:36,3884,3884,7.691302,9.256767,6.017206,0.087609,0.026726,0.028898,9.03,23.53,165.10
2026-07-19 11:12:52,5815,5815,7.722117,8.508267,6.064405,0.107465,0.026600,0.023241,19.57,24.08,241.45
2026-07-19 11:14:33,7756,7756,8.538291,8.445583,6.885232,0.104054,0.027134,0.019246,19.83,22.69,341.79
2026-07-19 11:16:19,9705,9705,7.715565,8.397223,6.068543,0.097060,0.026522,0.021126,16.70,21.63,448.65
2026-07-19 11:18:44,11662,11662,8.992444,8.352214,7.357202,0.106635,0.022389,0.018515,7.08,19.67,592.96
2026-07-19 11:21:17,13620,13620,8.007250,8.860106,6.393630,0.101513,0.022850,0.012062,1.29,18.25,746.25
2026-07-19 11:24:08,15570,15570,9.177488,9.759241,7.557716,0.101784,0.022506,0.015206,-1.63,16.98,917.12
2026-07-19 11:27:14,17526,17526,9.284483,8.746059,7.684252,0.101039,0.020433,0.011753,-6.28,15.88,1103.42
2026-07-19 11:30:45,19486,19486,9.014740,9.462016,7.414854,0.092980,0.017419,0.010068,-9.01,14.83,1314.28
2026-07-19 11:34:44,21453,21453,9.385198,9.652360,8.542794,0.095584,0.018702,0.012909,2.31,13.81,1553.69
2026-07-19 11:37:21,23398,23398,5.814712,6.094052,5.082768,0.076825,0.018302,0.009476,3.20,13.68,1710.74
2026-07-19 11:40:11,25358,25358,6.527578,6.494196,5.829101,0.099316,0.020075,0.013265,5.96,13.49,1880.00
2026-07-19 11:42:33,27304,27304,5.846570,6.149260,5.150275,0.086531,0.020182,0.007450,7.61,13.50,2022.72
2026-07-19 11:45:23,29253,29253,7.143690,5.864085,6.374465,0.097207,0.020727,0.008661,8.95,13.35,2192.02
2026-07-19 11:48:08,31206,31206,5.767818,7.275105,5.132201,0.066316,0.018865,0.006832,12.55,13.24,2356.88
2026-07-19 11:50:25,33137,33137,6.129028,6.018885,5.493357,0.079477,0.017122,0.007228,13.15,13.28,2494.48
